"","subject_nr","target","response_time","famsize","LogBf"
"6076",163,"design",720,"S",8.1
"6077",163,"conductor",573,"L",6.99
"6078",163,"campaigner",992,"S",7.6
"6079",163,"boneless",440,"L",7.31
"6080",163,"hunter",639,"L",7.47
"6081",163,"locker",609,"L",7.41
"6082",163,"tutoring",849,"S",6.212606096
"6083",163,"parking",652,"L",7.57
"6084",163,"shameful",848,"L",6.9
"6085",163,"guilty",638,"S",7.36
"6086",163,"effortless",990,"S",7.81
"6087",163,"creamy",612,"L",6.67
"6088",163,"raider",527,"S",6.22
"6089",163,"teacher",603,"S",8.64
"6090",163,"cloudless",612,"L",7.07
"6091",163,"buyer",704,"S",8.39
"6092",163,"hugely",773,"S",7.56
"6093",163,"laughing",519,"L",8.34
"6094",163,"bomber",884,"L",7.1
"6095",163,"verbal",428,"L",6.05
"6096",163,"cooling",596,"L",7.27
"6097",163,"swimmer",478,"L",7.04
"6098",163,"angelic",506,"S",6.34
"6099",163,"harmless",566,"S",7
"6100",163,"faithful",461,"L",7.19
"6101",163,"insistent",530,"S",7.4
"6102",163,"neatly",459,"S",6.83
"6103",163,"feeder",514,"L",7.94
"6104",163,"flexible",467,"L",6.5
"6105",163,"magical",633,"S",6.92
"6106",163,"tossing",559,"S",6.01
"6107",163,"singer",623,"S",7.69
"6108",163,"detectable",675,"S",6.89
"6109",163,"deafness",613,"L",5.67
"6110",163,"enjoyment",664,"S",7.93
"6111",163,"amusement",527,"S",6.75
"6112",163,"strangeness",631,"S",7.98
"6113",163,"guileless",657,"L",4.11
"6114",163,"pusher",707,"L",7.83
"6115",163,"mildness",505,"S",6.52
"6116",163,"thruster",394,"S",6.37
"6117",163,"collector",505,"L",8.08
"6118",163,"renter",525,"L",7.43
"6119",163,"mossy",620,"S",5
"6120",163,"listener",487,"S",8.03
"6121",163,"avoidable",611,"S",7.68
"6122",164,"doubtful",456,"L",8.33
"6123",164,"cooling",494,"L",7.27
"6124",164,"hugely",780,"S",7.56
"6125",164,"bomber",697,"L",7.1
"6126",164,"collector",936,"L",8.08
"6127",164,"risky",552,"S",7.51
"6128",164,"amazement",672,"S",6.78
"6129",164,"dryness",657,"L",7.77
"6130",164,"striker",709,"L",8.14
"6131",164,"tossing",747,"S",6.01
"6132",164,"raider",795,"S",6.22
"6133",164,"amusement",790,"S",6.75
"6134",164,"strangeness",675,"S",7.98
"6135",164,"detectable",725,"S",6.89
"6136",164,"toaster",997,"S",5.83
"6137",164,"feeder",790,"L",7.94
"6138",164,"bossy",686,"S",6.31
"6139",164,"laughing",893,"L",8.34
"6140",164,"insistent",722,"S",7.4
"6141",164,"guilty",526,"S",7.36
"6142",164,"jailer",823,"S",6.52
"6143",164,"lender",745,"S",6.22
"6144",164,"listener",590,"S",8.03
"6145",164,"deafness",724,"L",5.67
"6146",164,"renter",487,"L",7.43
"6147",164,"tutoring",994,"S",6.212606096
"6148",164,"awareness",723,"S",7.78
"6149",164,"buyer",697,"S",8.39
"6150",164,"thruster",926,"S",6.37
"6151",164,"boneless",522,"L",7.31
"6152",164,"composer",486,"L",7.08
"6153",164,"dietary",989,"S",7.07
"6154",164,"densely",798,"S",6.48
"6155",164,"destroyer",867,"S",7.55
"6156",164,"parking",675,"L",7.57
"6157",164,"boldness",821,"S",5.94
"6158",164,"swimmer",724,"L",7.04
"6159",164,"hunter",596,"L",7.47
"6160",164,"speller",501,"L",6.66
"6161",164,"bearded",599,"S",6.36
"6162",164,"guarding",662,"L",7.62
"6163",164,"wrongly",528,"L",8.17
"6164",164,"dancer",481,"L",7.6
"6165",164,"cloudless",671,"L",7.07
"6166",164,"stylish",550,"L",7.66
"6167",164,"professor",30948,"L",8.18
"6168",164,"excitement",448,"L",7.56
"6169",164,"shameful",481,"L",6.9
"6170",164,"locally",456,"S",8.41
"6171",164,"jumping",412,"L",7.24
"6172",164,"widowed",744,"S",6.21
"6173",164,"puncher",478,"L",5.78
"6174",164,"attacker",597,"S",8.13
"6175",164,"madness",585,"L",7.17
"6176",164,"faithful",493,"L",7.19
"6177",164,"noticeable",518,"S",8.14
"6178",164,"dreamer",512,"L",7.75
"6179",164,"costly",637,"S",8.35
"6180",164,"sailor",544,"L",6.61
"6181",164,"grimly",994,"S",6.31
"6182",164,"richness",464,"S",7.96
"6183",164,"chilly",516,"S",6.19
"6184",164,"kicking",514,"L",6.92
"6185",164,"knocker",631,"L",7.01
"6186",164,"neatly",814,"S",6.83
"6187",164,"blindness",784,"L",6.93
"6188",164,"bootless",876,"L",6.85
"6189",164,"painter",866,"L",8.21
"6190",164,"verbal",954,"L",6.05
"6191",164,"shapely",751,"L",7.55
"6192",164,"creamy",762,"L",6.67
"6193",164,"conductor",745,"L",6.99
"6194",164,"avoidable",779,"S",7.68
"6195",164,"quietly",659,"L",7.9
"6196",164,"dampish",939,"L",6.43
"6197",164,"teacher",499,"S",8.64
"6198",164,"heater",642,"L",7.97
"6199",164,"planner",622,"S",8.61
"6200",164,"design",636,"S",8.1
"6201",164,"guileless",994,"L",4.11
"6202",164,"allowance",686,"S",8.52
"6203",164,"effortless",648,"S",7.81
"6204",164,"singer",801,"S",7.69
"6205",164,"editor",692,"L",7.17
"6206",164,"harmless",710,"S",7
"6207",164,"magical",727,"S",6.92
"6208",164,"dullness",752,"S",6.56
"6209",164,"campaigner",979,"S",7.6
"6210",164,"mildness",665,"S",6.52
"6211",164,"angelic",586,"S",6.34
"6212",164,"peaking",546,"S",6.3
"6213",164,"barker",649,"L",5.96
"6214",164,"seeker",694,"S",7.68
"6215",164,"locker",576,"L",7.41
"6216",164,"enjoyment",549,"S",7.93
"6217",164,"pusher",563,"L",7.83
"6218",164,"weedy",691,"L",6.59
"6219",164,"flexible",554,"L",6.5
"6220",164,"mossy",736,"S",5
"6221",164,"cleaner",527,"L",7.96
"6222",165,"laughing",683,"L",8.34
"6223",165,"awareness",720,"S",7.78
"6224",165,"barker",719,"L",5.96
"6225",165,"design",486,"S",8.1
"6226",165,"boldness",524,"S",5.94
"6227",165,"dietary",577,"S",7.07
"6228",165,"speller",658,"L",6.66
"6229",165,"effortless",492,"S",7.81
"6230",165,"planner",538,"S",8.61
"6231",165,"teacher",383,"S",8.64
"6232",165,"dullness",589,"S",6.56
"6233",165,"parking",444,"L",7.57
"6234",165,"grimly",600,"S",6.31
"6235",165,"verbal",568,"L",6.05
"6236",165,"weedy",518,"L",6.59
"6237",165,"detectable",460,"S",6.89
"6238",165,"amazement",578,"S",6.78
"6239",165,"bossy",468,"S",6.31
"6240",165,"amusement",642,"S",6.75
"6241",165,"deafness",597,"L",5.67
"6242",165,"singer",497,"S",7.69
"6243",165,"widowed",539,"S",6.21
"6244",165,"excitement",566,"L",7.56
"6245",165,"heater",529,"L",7.97
"6246",165,"professor",482,"L",8.18
"6247",165,"enjoyment",545,"S",7.93
"6248",165,"magical",423,"S",6.92
"6249",165,"campaigner",694,"S",7.6
"6250",165,"thruster",585,"S",6.37
"6251",165,"composer",606,"L",7.08
"6252",165,"striker",787,"L",8.14
"6253",165,"shapely",673,"L",7.55
"6254",165,"conductor",557,"L",6.99
"6255",165,"peaking",619,"S",6.3
"6256",165,"dancer",659,"L",7.6
"6257",165,"dampish",774,"L",6.43
"6258",165,"strangeness",555,"S",7.98
"6259",165,"faithful",548,"L",7.19
"6260",165,"swimmer",445,"L",7.04
"6261",165,"guarding",519,"L",7.62
"6262",165,"chilly",573,"S",6.19
"6263",165,"shameful",530,"L",6.9
"6264",165,"flexible",717,"L",6.5
"6265",165,"angelic",819,"S",6.34
"6266",165,"mossy",480,"S",5
"6267",165,"guileless",808,"L",4.11
"6268",165,"jumping",809,"L",7.24
"6269",165,"stylish",643,"L",7.66
"6270",165,"bearded",591,"S",6.36
"6271",165,"tossing",3472,"S",6.01
"6272",165,"painter",549,"L",8.21
"6273",165,"insistent",560,"S",7.4
"6274",165,"harmless",528,"S",7
"6275",165,"madness",424,"L",7.17
"6276",165,"avoidable",561,"S",7.68
"6277",165,"editor",495,"L",7.17
"6278",165,"lender",593,"S",6.22
"6279",165,"destroyer",525,"S",7.55
"6280",165,"locker",525,"L",7.41
"6281",165,"quietly",380,"L",7.9
"6282",165,"bootless",549,"L",6.85
"6283",165,"creamy",552,"L",6.67
"6284",165,"tutoring",556,"S",6.212606096
"6285",165,"puncher",432,"L",5.78
"6286",165,"raider",526,"S",6.22
"6287",165,"hugely",500,"S",7.56
"6288",165,"dreamer",491,"L",7.75
"6289",165,"doubtful",586,"L",8.33
"6290",165,"blindness",373,"L",6.93
"6291",165,"buyer",472,"S",8.39
"6292",165,"locally",626,"S",8.41
"6293",165,"guilty",593,"S",7.36
"6294",165,"listener",529,"S",8.03
"6295",165,"allowance",506,"S",8.52
"6296",165,"richness",615,"S",7.96
"6297",165,"cooling",474,"L",7.27
"6298",165,"noticeable",811,"S",8.14
"6299",165,"densely",620,"S",6.48
"6300",165,"neatly",614,"S",6.83
"6301",165,"wrongly",644,"L",8.17
"6302",165,"cleaner",585,"L",7.96
"6303",165,"collector",512,"L",8.08
"6304",165,"toaster",514,"S",5.83
"6305",165,"pusher",442,"L",7.83
"6306",165,"knocker",479,"L",7.01
"6307",165,"sailor",706,"L",6.61
"6308",165,"seeker",497,"S",7.68
"6309",165,"cloudless",558,"L",7.07
"6310",165,"mildness",647,"S",6.52
"6311",165,"costly",531,"S",8.35
"6312",165,"bomber",556,"L",7.1
"6313",165,"attacker",503,"S",8.13
"6314",165,"boneless",629,"L",7.31
"6315",165,"feeder",831,"L",7.94
"6316",165,"risky",587,"S",7.51
"6317",165,"jailer",610,"S",6.52
"6318",165,"hunter",586,"L",7.47
"6319",165,"renter",473,"L",7.43
"6320",165,"kicking",582,"L",6.92
"6321",165,"dryness",551,"L",7.77
"6322",167,"mossy",692,"S",5
"6323",167,"tutoring",570,"S",6.212606096
"6324",167,"stylish",570,"L",7.66
"6325",167,"buyer",647,"S",8.39
"6326",167,"neatly",524,"S",6.83
"6327",167,"composer",521,"L",7.08
"6328",167,"magical",469,"S",6.92
"6329",167,"strangeness",507,"S",7.98
"6330",167,"planner",409,"S",8.61
"6331",167,"thruster",495,"S",6.37
"6332",167,"tossing",502,"S",6.01
"6333",167,"knocker",492,"L",7.01
"6334",167,"insistent",842,"S",7.4
"6335",167,"painter",532,"L",8.21
"6336",167,"doubtful",485,"L",8.33
"6337",167,"hugely",502,"S",7.56
"6338",167,"parking",596,"L",7.57
"6339",167,"densely",769,"S",6.48
"6340",167,"faithful",504,"L",7.19
"6341",167,"boneless",412,"L",7.31
"6342",167,"puncher",535,"L",5.78
"6343",167,"harmless",787,"S",7
"6344",167,"pusher",473,"L",7.83
"6345",167,"listener",514,"S",8.03
"6346",167,"blindness",504,"L",6.93
"6347",167,"grimly",7945,"S",6.31
"6348",167,"renter",441,"L",7.43
"6349",167,"kicking",653,"L",6.92
"6350",167,"effortless",556,"S",7.81
"6351",167,"guarding",493,"L",7.62
"6352",167,"bossy",361,"S",6.31
"6353",167,"cooling",529,"L",7.27
"6354",167,"sailor",482,"L",6.61
"6355",167,"cleaner",433,"L",7.96
"6356",167,"shapely",359,"L",7.55
"6357",167,"design",595,"S",8.1
"6358",167,"dreamer",784,"L",7.75
"6359",167,"destroyer",422,"S",7.55
"6360",167,"wrongly",471,"L",8.17
"6361",167,"collector",475,"L",8.08
"6362",167,"hunter",535,"L",7.47
"6363",167,"guileless",396,"L",4.11
"6364",167,"richness",623,"S",7.96
"6365",167,"dietary",671,"S",7.07
"6366",167,"enjoyment",659,"S",7.93
"6367",167,"flexible",448,"L",6.5
"6368",167,"cloudless",440,"L",7.07
"6369",167,"locker",296,"L",7.41
"6370",167,"dancer",368,"L",7.6
"6371",167,"speller",513,"L",6.66
"6372",167,"excitement",455,"L",7.56
"6373",167,"deafness",630,"L",5.67
"6374",167,"boldness",993,"S",5.94
"6375",167,"risky",991,"S",7.51
"6376",167,"heater",995,"L",7.97
"6377",167,"dullness",991,"S",6.56
"6378",167,"swimmer",993,"L",7.04
"6379",167,"avoidable",990,"S",7.68
"6380",167,"awareness",989,"S",7.78
"6381",167,"shameful",992,"L",6.9
"6382",167,"bootless",995,"L",6.85
"6383",167,"lender",989,"S",6.22
"6384",167,"bearded",993,"S",6.36
"6385",167,"professor",991,"L",8.18
"6386",167,"bomber",989,"L",7.1
"6387",167,"teacher",992,"S",8.64
"6388",167,"weedy",995,"L",6.59
"6389",167,"barker",988,"L",5.96
"6390",167,"detectable",989,"S",6.89
"6391",167,"madness",994,"L",7.17
"6392",167,"verbal",988,"L",6.05
"6393",167,"jumping",996,"L",7.24
"6394",167,"angelic",994,"S",6.34
"6395",167,"striker",993,"L",8.14
"6396",167,"mildness",989,"S",6.52
"6397",167,"chilly",994,"S",6.19
"6398",167,"seeker",993,"S",7.68
"6399",167,"attacker",7920,"S",8.13
"6400",167,"dryness",561,"L",7.77
"6401",167,"jailer",498,"S",6.52
"6402",167,"allowance",513,"S",8.52
"6403",167,"toaster",684,"S",5.83
"6404",167,"campaigner",596,"S",7.6
"6405",167,"amazement",991,"S",6.78
"6406",167,"amusement",638,"S",6.75
"6407",167,"singer",860,"S",7.69
"6408",167,"raider",604,"S",6.22
"6409",167,"editor",595,"L",7.17
"6410",167,"creamy",470,"L",6.67
"6411",167,"costly",630,"S",8.35
"6412",167,"conductor",532,"L",6.99
"6413",167,"peaking",911,"S",6.3
"6414",167,"locally",848,"S",8.41
"6415",167,"guilty",538,"S",7.36
"6416",167,"laughing",704,"L",8.34
"6417",167,"feeder",423,"L",7.94
"6418",167,"widowed",486,"S",6.21
"6419",167,"dampish",452,"L",6.43
"6420",167,"noticeable",633,"S",8.14
"6421",167,"quietly",386,"L",7.9
"6422",168,"seeker",695,"S",7.68
"6423",168,"locally",645,"S",8.41
"6424",168,"heater",599,"L",7.97
"6425",168,"amusement",536,"S",6.75
"6426",168,"creamy",578,"L",6.67
"6427",168,"richness",549,"S",7.96
"6428",168,"lender",539,"S",6.22
"6429",168,"feeder",526,"L",7.94
"6430",168,"jailer",541,"S",6.52
"6431",168,"guileless",675,"L",4.11
"6432",168,"tutoring",578,"S",6.212606096
"6433",168,"angelic",609,"S",6.34
"6434",168,"toaster",528,"S",5.83
"6435",168,"magical",533,"S",6.92
"6436",168,"mossy",461,"S",5
"6437",168,"campaigner",514,"S",7.6
"6438",168,"neatly",603,"S",6.83
"6439",168,"dryness",599,"L",7.77
"6440",168,"thruster",753,"S",6.37
"6441",168,"bossy",536,"S",6.31
"6442",168,"composer",533,"L",7.08
"6443",168,"cleaner",526,"L",7.96
"6444",168,"puncher",543,"L",5.78
"6445",168,"detectable",644,"S",6.89
"6446",168,"shapely",525,"L",7.55
"6447",168,"raider",725,"S",6.22
"6448",168,"bearded",572,"S",6.36
"6449",168,"painter",630,"L",8.21
"6450",168,"quietly",530,"L",7.9
"6451",168,"professor",720,"L",8.18
"6452",168,"editor",480,"L",7.17
"6453",168,"locker",719,"L",7.41
"6454",168,"parking",583,"L",7.57
"6455",168,"dietary",642,"S",7.07
"6456",168,"excitement",562,"L",7.56
"6457",168,"mildness",875,"S",6.52
"6458",168,"attacker",516,"S",8.13
"6459",168,"singer",503,"S",7.69
"6460",168,"listener",537,"S",8.03
"6461",168,"stylish",526,"L",7.66
"6462",168,"guilty",487,"S",7.36
"6463",168,"madness",491,"L",7.17
"6464",168,"kicking",554,"L",6.92
"6465",168,"flexible",530,"L",6.5
"6466",168,"weedy",611,"L",6.59
"6467",168,"costly",497,"S",8.35
"6468",168,"planner",448,"S",8.61
"6469",168,"effortless",449,"S",7.81
"6470",168,"verbal",629,"L",6.05
"6471",168,"bomber",576,"L",7.1
"6472",168,"barker",708,"L",5.96
"6473",168,"peaking",499,"S",6.3
"6474",168,"speller",532,"L",6.66
"6475",168,"cooling",450,"L",7.27
"6476",168,"harmless",433,"S",7
"6477",168,"hugely",595,"S",7.56
"6478",168,"strangeness",487,"S",7.98
"6479",168,"knocker",588,"L",7.01
"6480",168,"swimmer",586,"L",7.04
"6481",168,"grimly",629,"S",6.31
"6482",168,"tossing",728,"S",6.01
"6483",168,"hunter",549,"L",7.47
"6484",168,"risky",640,"S",7.51
"6485",168,"conductor",661,"L",6.99
"6486",168,"amazement",755,"S",6.78
"6487",168,"renter",586,"L",7.43
"6488",168,"boneless",494,"L",7.31
"6489",168,"noticeable",687,"S",8.14
"6490",168,"striker",557,"L",8.14
"6491",168,"laughing",497,"L",8.34
"6492",168,"blindness",783,"L",6.93
"6493",168,"boldness",57066,"S",5.94
"6494",168,"collector",486,"L",8.08
"6495",168,"sailor",424,"L",6.61
"6496",168,"doubtful",473,"L",8.33
"6497",168,"dullness",606,"S",6.56
"6498",168,"faithful",471,"L",7.19
"6499",168,"deafness",509,"L",5.67
"6500",168,"avoidable",518,"S",7.68
"6501",168,"destroyer",574,"S",7.55
"6502",168,"design",484,"S",8.1
"6503",168,"guarding",558,"L",7.62
"6504",168,"dreamer",602,"L",7.75
"6505",168,"wrongly",524,"L",8.17
"6506",168,"pusher",481,"L",7.83
"6507",168,"allowance",551,"S",8.52
"6508",168,"dancer",599,"L",7.6
"6509",168,"jumping",458,"L",7.24
"6510",168,"awareness",645,"S",7.78
"6511",168,"densely",560,"S",6.48
"6512",168,"dampish",758,"L",6.43
"6513",168,"shameful",524,"L",6.9
"6514",168,"bootless",889,"L",6.85
"6515",168,"cloudless",438,"L",7.07
"6516",168,"teacher",579,"S",8.64
"6517",168,"widowed",777,"S",6.21
"6518",168,"insistent",349,"S",7.4
"6519",168,"enjoyment",994,"S",7.93
"6520",168,"chilly",671,"S",6.19
"6521",168,"buyer",664,"S",8.39
"6522",169,"bomber",922,"L",7.1
"6523",169,"painter",542,"L",8.21
"6524",169,"noticeable",652,"S",8.14
"6525",169,"creamy",534,"L",6.67
"6526",169,"doubtful",540,"L",8.33
"6527",169,"locally",601,"S",8.41
"6528",169,"striker",598,"L",8.14
"6529",169,"enjoyment",706,"S",7.93
"6530",169,"verbal",516,"L",6.05
"6531",169,"raider",539,"S",6.22
"6532",169,"weedy",573,"L",6.59
"6533",169,"destroyer",517,"S",7.55
"6534",169,"planner",592,"S",8.61
"6535",169,"guilty",507,"S",7.36
"6536",169,"avoidable",465,"S",7.68
"6537",169,"bossy",668,"S",6.31
"6538",169,"faithful",460,"L",7.19
"6539",169,"parking",447,"L",7.57
"6540",169,"detectable",591,"S",6.89
"6541",169,"guarding",581,"L",7.62
"6542",169,"effortless",568,"S",7.81
"6543",169,"chilly",422,"S",6.19
"6544",169,"grimly",560,"S",6.31
"6545",169,"cooling",52030,"L",7.27
"6546",169,"puncher",493,"L",5.78
"6547",169,"attacker",677,"S",8.13
"6548",169,"stylish",620,"L",7.66
"6549",169,"laughing",406,"L",8.34
"6550",169,"cleaner",477,"L",7.96
"6551",169,"knocker",571,"L",7.01
"6552",169,"mossy",477,"S",5
"6553",169,"lender",476,"S",6.22
"6554",169,"richness",551,"S",7.96
"6555",169,"jailer",553,"S",6.52
"6556",169,"hunter",503,"L",7.47
"6557",169,"quietly",443,"L",7.9
"6558",169,"costly",541,"S",8.35
"6559",169,"insistent",892,"S",7.4
"6560",169,"thruster",598,"S",6.37
"6561",169,"tutoring",592,"S",6.212606096
"6562",169,"peaking",482,"S",6.3
"6563",169,"mildness",591,"S",6.52
"6564",169,"angelic",461,"S",6.34
"6565",169,"conductor",529,"L",6.99
"6566",169,"tossing",527,"S",6.01
"6567",169,"speller",98257,"L",6.66
"6568",169,"shameful",523,"L",6.9
"6569",169,"excitement",543,"L",7.56
"6570",169,"pusher",444,"L",7.83
"6571",169,"boneless",525,"L",7.31
"6572",169,"densely",535,"S",6.48
"6573",169,"sailor",405,"L",6.61
"6574",169,"flexible",460,"L",6.5
"6575",169,"allowance",487,"S",8.52
"6576",169,"strangeness",537,"S",7.98
"6577",169,"swimmer",556,"L",7.04
"6578",169,"hugely",645,"S",7.56
"6579",169,"listener",572,"S",8.03
"6580",169,"teacher",413,"S",8.64
"6581",169,"renter",506,"L",7.43
"6582",169,"shapely",462,"L",7.55
"6583",169,"design",454,"S",8.1
"6584",169,"dampish",550,"L",6.43
"6585",169,"dullness",532,"S",6.56
"6586",169,"seeker",443,"S",7.68
"6587",169,"singer",483,"S",7.69
"6588",169,"bearded",459,"S",6.36
"6589",169,"toaster",458,"S",5.83
"6590",169,"bootless",505,"L",6.85
"6591",169,"campaigner",537,"S",7.6
"6592",169,"boldness",481,"S",5.94
"6593",169,"risky",473,"S",7.51
"6594",169,"harmless",492,"S",7
"6595",169,"editor",445,"L",7.17
"6596",169,"heater",472,"L",7.97
"6597",169,"awareness",125339,"S",7.78
"6598",169,"feeder",423,"L",7.94
"6599",169,"wrongly",497,"L",8.17
"6600",169,"amazement",513,"S",6.78
"6601",169,"collector",466,"L",8.08
"6602",169,"dreamer",437,"L",7.75
"6603",169,"deafness",505,"L",5.67
"6604",169,"amusement",509,"S",6.75
"6605",169,"jumping",379,"L",7.24
"6606",169,"guileless",626,"L",4.11
"6607",169,"magical",487,"S",6.92
"6608",169,"buyer",587,"S",8.39
"6609",169,"widowed",669,"S",6.21
"6610",169,"blindness",561,"L",6.93
"6611",169,"madness",484,"L",7.17
"6612",169,"composer",467,"L",7.08
"6613",169,"dietary",548,"S",7.07
"6614",169,"dancer",570,"L",7.6
"6615",169,"professor",408,"L",8.18
"6616",169,"neatly",481,"S",6.83
"6617",169,"barker",370,"L",5.96
"6618",169,"cloudless",501,"L",7.07
"6619",169,"locker",426,"L",7.41
"6620",169,"kicking",483,"L",6.92
"6621",169,"dryness",721,"L",7.77
"6622",170,"richness",974,"S",7.96
"6623",170,"lender",513,"S",6.22
"6624",170,"dancer",596,"L",7.6
"6625",170,"bearded",629,"S",6.36
"6626",170,"laughing",575,"L",8.34
"6627",170,"dreamer",523,"L",7.75
"6628",170,"heater",709,"L",7.97
"6629",170,"hunter",467,"L",7.47
"6630",170,"barker",599,"L",5.96
"6631",170,"harmless",581,"S",7
"6632",170,"cooling",509,"L",7.27
"6633",170,"professor",562,"L",8.18
"6634",170,"jumping",508,"L",7.24
"6635",170,"cloudless",590,"L",7.07
"6636",170,"guilty",559,"S",7.36
"6637",170,"composer",637,"L",7.08
"6638",170,"editor",499,"L",7.17
"6639",170,"parking",511,"L",7.57
"6640",170,"cleaner",492,"L",7.96
"6641",170,"widowed",19064,"S",6.21
"6642",170,"puncher",575,"L",5.78
"6643",170,"dampish",526,"L",6.43
"6644",170,"knocker",564,"L",7.01
"6645",170,"grimly",694,"S",6.31
"6646",170,"verbal",625,"L",6.05
"6647",170,"conductor",576,"L",6.99
"6648",170,"renter",598,"L",7.43
"6649",170,"feeder",581,"L",7.94
"6650",170,"striker",577,"L",8.14
"6651",170,"attacker",621,"S",8.13
"6652",170,"blindness",554,"L",6.93
"6653",170,"flexible",541,"L",6.5
"6654",170,"strangeness",646,"S",7.98
"6655",170,"doubtful",538,"L",8.33
"6656",170,"excitement",454,"L",7.56
"6657",170,"seeker",481,"S",7.68
"6658",170,"chilly",484,"S",6.19
"6659",170,"faithful",432,"L",7.19
"6660",170,"allowance",452,"S",8.52
"6661",170,"locker",509,"L",7.41
"6662",170,"noticeable",537,"S",8.14
"6663",170,"bossy",484,"S",6.31
"6664",170,"boldness",495,"S",5.94
"6665",170,"guarding",498,"L",7.62
"6666",170,"toaster",436,"S",5.83
"6667",170,"painter",503,"L",8.21
"6668",170,"pusher",520,"L",7.83
"6669",170,"enjoyment",475,"S",7.93
"6670",170,"locally",547,"S",8.41
"6671",170,"neatly",589,"S",6.83
"6672",170,"quietly",540,"L",7.9
"6673",170,"swimmer",600,"L",7.04
"6674",170,"deafness",504,"L",5.67
"6675",170,"avoidable",481,"S",7.68
"6676",170,"speller",545,"L",6.66
"6677",170,"teacher",424,"S",8.64
"6678",170,"insistent",605,"S",7.4
"6679",170,"magical",550,"S",6.92
"6680",170,"weedy",500,"L",6.59
"6681",170,"amusement",461,"S",6.75
"6682",170,"hugely",435,"S",7.56
"6683",170,"sailor",464,"L",6.61
"6684",170,"bomber",451,"L",7.1
"6685",170,"shameful",502,"L",6.9
"6686",170,"mildness",456,"S",6.52
"6687",170,"awareness",506,"S",7.78
"6688",170,"jailer",551,"S",6.52
"6689",170,"peaking",432,"S",6.3
"6690",170,"thruster",560,"S",6.37
"6691",170,"densely",45263,"S",6.48
"6692",170,"detectable",498,"S",6.89
