subject_nr,counter,cond_trig,word_trig,targ_type,target,correct,response_time
S212,130,206,25,NW_L_SIMP,BEARILT,1,1117
S212,131,207,40,FILL_W,SOUGHT,1,1025
S212,132,207,17,FILL_W,FOLLOW,1,600
S212,133,208,16,FILL_NW,DOWED,1,675
S212,134,207,33,FILL_W,IRON,1,723
S212,135,205,12,NW_S_SIMP,WARNODY,1,800
S212,136,203,7,NW_S_COMP,ALTARIC,1,649
S212,137,208,37,FILL_NW,PLAODS,1,629
S212,138,206,2,NW_L_SIMP,BOGADY,0,987
S212,139,207,34,FILL_W,TASTE,1,671
S212,140,202,2,CW_L,BARKER,0,1221
S212,141,202,42,CW_L,DRYNESS,1,600
S212,142,208,22,FILL_NW,FROT,1,720
S212,143,205,23,NW_S_SIMP,NULLITH,1,852
S212,144,207,42,FILL_W,BOX,1,773
S212,145,207,45,FILL_W,TAX,1,605
S212,146,201,11,CW_S,LENDER,1,800
S212,147,207,32,FILL_W,FLESH,1,629
S212,148,201,38,CW_S,AMUSEMENT,1,568
S212,149,201,41,CW_S,BOLDNESS,1,863
S212,150,203,25,NW_S_COMP,HUMIDOUS,1,1051
S212,151,208,33,FILL_NW,KRAISE,1,1194
S212,152,202,28,CW_L,DAMPISH,0,1222
S212,153,201,27,CW_S,TUTORING,1,605
S212,154,208,44,FILL_NW,TUEER,1,650
S212,155,202,50,CW_L,VERBAL,1,774
S212,156,207,38,FILL_W,COOK,1,542
S212,157,205,14,NW_S_SIMP,HELMETOES,1,678
S212,158,205,15,NW_S_SIMP,SCHEMENELS,0,1221
S212,159,201,30,CW_S,EFFORTLESS,1,609
S212,160,208,4,FILL_NW,BROUPS,1,815
S212,161,208,15,FILL_NW,DOADS,1,618
S212,162,203,22,NW_S_COMP,DEBTISH,1,587
S212,163,202,39,CW_L,DEAFNESS,1,1121
S212,164,207,18,FILL_W,CEASE,1,767
S212,165,201,47,CW_S,MOSSY,1,821
S212,166,208,24,FILL_NW,GIKE,1,684
S212,167,205,9,NW_S_SIMP,NEXTNELS,1,1190
S212,168,207,41,FILL_W,PACK,1,469
S212,169,207,35,FILL_W,LEGAL,1,523
S212,170,208,27,FILL_NW,HEEM,1,941
S212,171,205,4,NW_S_SIMP,AIDIG,0,1220
S212,172,205,25,NW_S_SIMP,ADVERTISELA,0,1103
S212,173,208,6,FILL_NW,CINDS,1,818
S212,174,205,3,NW_S_SIMP,HEIRIG,1,778
S212,175,201,17,CW_S,SINGER,1,596
S212,176,203,23,NW_S_COMP,YANKORY,1,936
S212,177,206,5,NW_L_SIMP,PICKENGE,0,1221
S212,178,206,4,NW_L_SIMP,BEGENGE,1,668
S212,179,203,14,NW_S_COMP,TREASONIZE,0,1221
S212,180,204,15,NW_L_COMP,FREENESS,1,579
S212,181,205,18,NW_S_SIMP,MEDICALADY,1,660
S212,182,208,11,FILL_NW,DARM,1,594
S212,183,203,6,NW_S_COMP,FANFUL,1,616
S212,184,201,50,CW_S,RISKY,0,541
S212,185,207,9,FILL_W,LEAK,1,616
S212,186,201,6,CW_S,DIETARY,1,699
S212,187,208,12,FILL_NW,DASK,1,943
S212,188,203,8,NW_S_COMP,ANTISM,0,1221
S212,189,202,47,CW_L,PROFESSOR,1,599
S212,190,205,6,NW_S_SIMP,RAMPIME,1,860
S212,191,201,8,CW_S,BEARDED,1,597
S212,192,207,47,FILL_W,TEST,1,670
S212,193,202,13,CW_L,PUSHER,1,419
S212,194,203,12,NW_S_COMP,DUMBITY,1,790
S212,195,202,5,CW_L,SWIMMER,1,458
S212,196,207,16,FILL_W,STEEP,1,524
S212,197,204,7,NW_L_COMP,ANGELISH,1,585
S212,198,201,7,CW_S,WIDOWED,1,981
S212,199,205,13,NW_S_SIMP,BOLTOES,1,749
S212,200,207,30,FILL_W,FLOAT,1,795
S212,201,201,46,CW_S,STRANGENESS,1,661
S212,202,201,26,CW_S,TOSSING,1,575
S212,203,208,5,FILL_NW,BUTE,1,835
S212,204,208,8,FILL_NW,BLAYS,1,745
S212,205,207,19,FILL_W,DRUNK,1,549
S212,206,201,14,CW_S,DESTROYER,1,639
S212,207,208,36,FILL_NW,PIFTH,1,647
S212,208,207,49,FILL_W,SUIT,1,579
S212,209,201,43,CW_S,DULLNESS,1,653
S212,210,201,34,CW_S,GUILTY,1,526
S212,211,202,45,CW_L,EDITOR,1,498
S212,212,208,21,FILL_NW,FROES,1,881
S212,213,201,18,CW_S,LISTENER,1,1037
S212,214,202,27,CW_L,LAUGHING,1,626
S212,215,201,2,CW_S,AVOIDABLE,1,519
S212,216,201,3,CW_S,NOTICEABLE,1,475
S212,217,206,17,NW_L_SIMP,LONGNELS,0,730
S212,218,203,16,NW_S_COMP,BRANCHER,1,1033
S212,219,202,38,CW_L,EXCITEMENT,1,604
S212,220,208,28,FILL_NW,HEND,1,727
S212,221,204,8,NW_L_COMP,INKISM,1,639
S212,222,202,36,CW_L,QUIETLY,1,697
S212,223,205,2,NW_S_SIMP,GUMFIL,1,725
S212,224,202,35,CW_L,SHAPELY,1,876
S212,225,201,16,CW_S,SEEKER,1,659
S212,226,202,22,CW_L,FLEXIBLE,0,1221
S212,227,205,21,NW_S_SIMP,WINKIDY,0,1221
S212,228,206,19,NW_L_SIMP,SMOOTHFIL,0,654
S212,229,208,10,FILL_NW,DARF,0,1221
S212,230,202,6,CW_L,COMPOSER,1,861
S212,231,203,2,NW_S_COMP,HAPPENANCE,0,1221
S212,232,208,38,FILL_NW,POLT,0,1222
S212,233,208,20,FILL_NW,TREMP,0,1221
S212,234,204,2,NW_L_COMP,TRIPARY,0,1221
S212,235,207,20,FILL_W,CRUNCH,1,700
S212,236,201,12,CW_S,RAIDER,0,1221
S212,237,207,23,FILL_W,LITHE,0,1221
S212,238,204,4,NW_L_COMP,RIPENCE,0,1221
S212,239,207,26,FILL_W,MOURN,0,1221
S212,240,206,12,NW_L_SIMP,EARILT,0,1221
S212,241,208,9,FILL_NW,BUWL,1,991
S212,242,202,14,CW_L,FEEDER,1,989
S212,243,207,8,FILL_W,BRISK,1,1061
S212,244,204,19,NW_L_COMP,KINGISM,1,769
S212,245,207,28,FILL_W,GOLF,1,804
S212,246,208,29,FILL_NW,HESK,1,964
S212,247,201,32,CW_S,DENSELY,0,1222
S212,248,203,4,NW_S_COMP,FIGER,0,1221
S212,249,208,26,FILL_NW,HEAS,1,710
S212,250,201,39,CW_S,AMAZEMENT,1,638
S212,251,208,18,FILL_NW,DULKS,1,1086
S212,252,201,1,CW_S,DETECTABLE,0,1221
S212,253,202,37,CW_L,WRONGLY,1,665
S212,254,201,25,CW_S,ANGELIC,1,1098
S212,255,202,21,CW_L,DOUBTFUL,1,645
S212,256,203,19,NW_S_COMP,ADOPTISH,1,989
S212,257,207,2,FILL_W,WEIRD,1,666
S212,258,204,23,NW_L_COMP,BREAKITY,1,762
S212,259,204,25,NW_L_COMP,PITCHORY,1,896
S212,260,208,34,FILL_NW,LOLDS,1,844
S212,261,205,16,NW_S_SIMP,ACREMANT,1,664
S212,262,201,13,CW_S,JAILER,1,655
S212,263,208,49,FILL_NW,VUNKS,1,688
S212,264,207,13,FILL_W,WRECK,1,805
S212,265,204,24,NW_L_COMP,AGREELY,1,820
S212,266,208,35,FILL_NW,PHEEKS,1,787
S212,267,203,24,NW_S_COMP,FIENDISM,1,952
S212,268,202,20,CW_L,FAITHFUL,1,580
S212,269,207,21,FILL_W,QUIT,1,790
S212,270,204,11,NW_L_COMP,MOUTHIZE,1,765
S212,271,205,24,NW_S_SIMP,FEVERIME,1,627
S212,272,205,17,NW_S_SIMP,TILTADY,1,756
S212,273,207,5,FILL_W,BLEAK,1,1143
S212,274,207,24,FILL_W,FIERCE,1,690
S212,275,202,32,CW_L,BOOTLESS,0,1221
S212,276,201,24,CW_S,THRUSTER,0,1222
S212,277,202,29,CW_L,STYLISH,1,611
S212,278,203,11,NW_S_COMP,CURTITY,1,842
S212,279,202,1,CW_L,PUNCHER,1,683
S212,280,206,8,NW_L_SIMP,BEANITH,1,737
S212,281,203,17,NW_S_COMP,PRINCEMENT,1,874
S212,282,207,29,FILL_W,BAKE,1,799
S212,283,207,3,FILL_W,BALD,0,788
S212,284,207,11,FILL_W,CHIP,0,1221
S212,285,202,49,CW_L,CREAMY,1,554
S212,286,205,19,NW_S_SIMP,ZOOMFIL,0,464
S212,287,206,3,NW_L_SIMP,BANDADY,1,1084
S212,288,208,40,FILL_NW,PUCTS,1,770
S212,289,208,39,FILL_NW,PORDS,1,639
S212,290,202,48,CW_L,WEEDY,0,798
S212,291,204,1,NW_L_COMP,STIRANCE,1,770
S212,292,202,31,CW_L,GUILELESS,0,790
S212,293,206,16,NW_L_SIMP,SHOOTMANT,1,912
S212,294,204,9,NW_L_COMP,ILLIST,1,644
S212,295,206,23,NW_L_SIMP,VALIDEL,1,663
S212,296,201,35,CW_S,HUGELY,1,1092
S212,297,205,11,NW_S_SIMP,DIGODY,1,555
S212,298,203,1,NW_S_COMP,MELTANCE,1,592
S212,299,201,28,CW_S,PEAKING,0,596
S212,300,206,20,NW_L_SIMP,GROWILT,1,783
S213,1,202,13,CW_L,PUSHER,0,1220
S213,2,202,8,CW_L,LOCKER,1,823
S213,3,207,32,FILL_W,FLESH,1,1005
S213,4,208,22,FILL_NW,FROT,1,884
S213,5,201,26,CW_S,TOSSING,1,795
S213,6,204,22,NW_L_COMP,BINDIC,0,747
S213,7,203,14,NW_S_COMP,TREASONIZE,0,1170
S213,8,204,12,NW_L_COMP,MUDLY,1,1070
S213,9,203,21,NW_S_COMP,WELDIC,1,1007
S213,10,201,18,CW_S,LISTENER,1,1179
S213,11,201,30,CW_S,EFFORTLESS,1,976
S213,12,204,23,NW_L_COMP,BREAKITY,0,1220
S213,13,208,26,FILL_NW,HEAS,1,820
S213,14,207,6,FILL_W,SLIM,1,762
S213,15,208,37,FILL_NW,PLAODS,1,669
S213,16,201,29,CW_S,HARMLESS,1,774
S213,17,208,14,FILL_NW,DELP,1,677
S213,18,202,7,CW_L,BOMBER,1,617
S213,19,201,48,CW_S,CHILLY,1,689
S213,20,201,13,CW_S,JAILER,0,756
S213,21,208,20,FILL_NW,TREMP,0,584
S213,22,201,22,CW_S,PLANNER,0,839
S213,23,207,13,FILL_W,WRECK,1,1003
S213,24,206,18,NW_L_SIMP,CLASSOES,1,1106
S213,25,202,27,CW_L,LAUGHING,1,1122
S213,26,205,16,NW_S_SIMP,ACREMANT,1,1078
S213,27,207,25,FILL_W,EAT,1,705
S213,28,202,21,CW_L,DOUBTFUL,1,1105
S213,29,203,7,NW_S_COMP,ALTARIC,1,1022
S213,30,201,21,CW_S,BUYER,1,851
S213,31,207,49,FILL_W,SUIT,1,757
S213,32,201,9,CW_S,INSISTENT,1,863
S213,33,202,9,CW_L,RENTER,1,736
S213,34,207,23,FILL_W,LITHE,0,835
S213,35,206,15,NW_L_SIMP,TOWERLA,1,1171
S213,36,204,1,NW_L_COMP,STIRANCE,1,980
S213,37,203,17,NW_S_COMP,PRINCEMENT,0,1221
S213,38,202,32,CW_L,BOOTLESS,1,937
S213,39,201,16,CW_S,SEEKER,1,1046
S213,40,205,5,NW_S_SIMP,URNILT,1,718
S213,41,205,22,NW_S_SIMP,THRILLANGE,1,1071
S213,42,202,26,CW_L,GUARDING,1,879
S213,43,202,48,CW_L,WEEDY,1,708
S213,44,203,5,NW_S_COMP,BEERER,0,669
S213,45,206,13,NW_L_SIMP,POORIDY,0,905
S213,46,208,27,FILL_NW,HEEM,1,824
S213,47,202,19,CW_L,SHAMEFUL,1,607
S213,48,204,4,NW_L_COMP,RIPENCE,1,768
S213,49,206,14,NW_L_SIMP,NUTLA,0,765
S213,50,208,12,FILL_NW,DASK,1,930
S213,51,207,10,FILL_W,BRASS,1,989
S213,52,207,48,FILL_W,TREAT,1,846
S213,53,206,16,NW_L_SIMP,SHOOTMANT,0,1221
S213,54,203,15,NW_S_COMP,TRUENESS,0,1057
S213,55,207,44,FILL_W,OLD,1,669
S213,56,201,38,CW_S,AMUSEMENT,1,1063
S213,57,207,41,FILL_W,PACK,1,999
S213,58,208,38,FILL_NW,POLT,1,758
S213,59,202,46,CW_L,COLLECTOR,1,847
S213,60,206,20,NW_L_SIMP,GROWILT,1,792
S213,61,207,9,FILL_W,LEAK,1,860
S213,62,206,1,NW_L_SIMP,PRAYANGE,0,1032
S213,63,208,1,FILL_NW,BAFED,1,1013
S213,64,205,19,NW_S_SIMP,ZOOMFIL,1,1090
S213,65,206,9,NW_L_SIMP,WIGITH,0,1186
S213,66,202,23,CW_L,KICKING,1,1128
S213,67,207,24,FILL_W,FIERCE,1,841
S213,68,208,10,FILL_NW,DARF,1,899
S213,69,201,49,CW_S,BOSSY,1,681
S213,70,201,23,CW_S,TEACHER,1,677
S213,71,206,19,NW_L_SIMP,SMOOTHFIL,0,873
S213,72,201,35,CW_S,HUGELY,1,962
S213,73,205,13,NW_S_SIMP,BOLTOES,0,1220
S213,74,202,34,CW_L,BONELESS,1,844
S213,75,204,11,NW_L_COMP,MOUTHIZE,0,1220
S213,76,204,13,NW_L_COMP,ADDMENT,0,1220
S213,77,204,19,NW_L_COMP,KINGISM,0,824
S213,78,203,20,NW_S_COMP,EJECTENCE,1,1089
S213,79,208,39,FILL_NW,PORDS,1,897
S213,80,204,5,NW_L_COMP,SHEETER,0,1004
S213,81,203,24,NW_S_COMP,FIENDISM,1,833
S213,82,202,25,CW_L,PARKING,1,598
S213,83,207,14,FILL_W,GLOOM,1,904
S213,84,203,22,NW_S_COMP,DEBTISH,1,884
S213,85,206,5,NW_L_SIMP,PICKENGE,1,952
S213,86,204,21,NW_L_COMP,EMPLOYNESS,1,944
S213,87,208,23,FILL_NW,GAIRS,1,776
S213,88,207,26,FILL_W,MOURN,1,658
S213,89,205,24,NW_S_SIMP,FEVERIME,1,619
S213,90,202,2,CW_L,BARKER,0,771
S213,91,202,5,CW_L,SWIMMER,1,717
S213,92,202,18,CW_L,PAINTER,1,1121
S213,93,204,10,NW_L_COMP,COLDITY,0,1035
S213,94,208,31,FILL_NW,JADS,1,755
S213,95,205,23,NW_S_SIMP,NULLITH,0,1220
S213,96,206,21,NW_L_SIMP,DRESSODY,1,808
S213,97,207,18,FILL_W,CEASE,1,651
S213,98,203,18,NW_S_COMP,HEIGHTENCE,0,1220
S213,99,208,28,FILL_NW,HEND,0,891
S213,100,208,32,FILL_NW,KEMT,1,1019
S213,101,205,7,NW_S_SIMP,JAWLA,1,647
S213,102,207,7,FILL_W,PREACH,1,667
S213,103,204,14,NW_L_COMP,PASSMENT,1,1068
S213,104,202,42,CW_L,DRYNESS,1,631
S213,105,207,3,FILL_W,BALD,1,620
S213,106,204,9,NW_L_COMP,ILLIST,1,800
S213,107,204,16,NW_L_COMP,FLIPORY,1,712
S213,108,201,34,CW_S,GUILTY,1,612
S213,109,201,14,CW_S,DESTROYER,1,992
S213,110,204,2,NW_L_COMP,TRIPARY,1,972
S213,111,207,43,FILL_W,SOFT,1,680
S213,112,207,21,FILL_W,QUIT,1,567
S213,113,201,17,CW_S,SINGER,1,611
S213,114,208,44,FILL_NW,TUEER,0,1220
S213,115,206,2,NW_L_SIMP,BOGADY,0,1057
S213,116,203,23,NW_S_COMP,YANKORY,0,731
S213,117,208,43,FILL_NW,SOISE,1,795
S213,118,202,1,CW_L,PUNCHER,1,642
S213,119,207,27,FILL_W,STALK,0,1221
S213,120,208,40,FILL_NW,PUCTS,1,806
S213,121,207,20,FILL_W,CRUNCH,0,923
S213,122,202,33,CW_L,CLOUDLESS,1,858
S213,123,201,43,CW_S,DULLNESS,1,818
S213,124,208,48,FILL_NW,VOOFS,1,882
S213,125,202,29,CW_L,STYLISH,1,1084
S213,126,202,22,CW_L,FLEXIBLE,1,666
S213,127,202,38,CW_L,EXCITEMENT,1,931
S213,128,207,1,FILL_W,FLIRT,1,870
S213,129,201,7,CW_S,WIDOWED,1,1206
S213,130,205,17,NW_S_SIMP,TILTADY,0,1221
S213,131,201,11,CW_S,LENDER,1,1003
S213,132,203,19,NW_S_COMP,ADOPTISH,0,987
S213,133,201,31,CW_S,GRIMLY,0,1193
S213,134,207,30,FILL_W,FLOAT,1,693
S213,135,205,12,NW_S_SIMP,WARNODY,0,958
S213,136,204,8,NW_L_COMP,INKISM,0,674
S213,137,202,17,CW_L,STRIKER,1,857
S213,138,208,16,FILL_NW,DOWED,0,1221
S213,139,208,18,FILL_NW,DULKS,0,1220
S213,140,208,17,FILL_NW,DROES,0,1220
S213,141,206,24,NW_L_SIMP,BLOODEL,0,790
S213,142,207,17,FILL_W,FOLLOW,1,698
S213,143,208,9,FILL_NW,BUWL,0,1220
S213,144,207,50,FILL_W,SMOKE,1,701
S213,145,203,1,NW_S_COMP,MELTANCE,0,915
S213,146,201,36,CW_S,COSTLY,1,963
S213,147,204,6,NW_L_COMP,GASFUL,0,888
S213,148,203,10,NW_S_COMP,ELMIST,0,1221
S213,149,202,4,CW_L,KNOCKER,1,720
S213,150,207,31,FILL_W,FAINT,1,740
S213,151,207,33,FILL_W,IRON,0,1221
S213,152,205,25,NW_S_SIMP,ADVERTISELA,1,1017
S213,153,201,8,CW_S,BEARDED,1,706
S213,154,202,47,CW_L,PROFESSOR,1,807
S213,155,205,10,NW_S_SIMP,BASKODY,1,988
S213,156,202,28,CW_L,DAMPISH,1,981
S213,157,201,45,CW_S,RICHNESS,1,948
S213,158,207,8,FILL_W,BRISK,1,643
S213,159,208,15,FILL_NW,DOADS,0,536
S213,160,207,29,FILL_W,BAKE,1,587
S213,161,202,50,CW_L,VERBAL,1,587
S213,162,204,25,NW_L_COMP,PITCHORY,1,958
S213,163,205,2,NW_S_SIMP,GUMFIL,1,799
S213,164,203,2,NW_S_COMP,HAPPENANCE,0,1023
S213,165,206,25,NW_L_SIMP,BEARILT,0,1220
S213,166,204,15,NW_L_COMP,FREENESS,0,882
S213,167,208,47,FILL_NW,VOGS,1,1151
S213,168,201,33,CW_S,NEATLY,0,862
S213,169,207,19,FILL_W,DRUNK,1,682
S213,170,201,3,CW_S,NOTICEABLE,1,848
S213,171,202,41,CW_L,MADNESS,0,1220
S213,172,204,20,NW_L_COMP,NORTHIZE,0,1221
S213,173,202,44,CW_L,CONDUCTOR,1,860
S213,174,202,35,CW_L,SHAPELY,1,1142
S213,175,202,10,CW_L,HUNTER,1,686
S213,176,208,24,FILL_NW,GIKE,1,958
S213,177,208,41,FILL_NW,SCURE,0,1091
S213,178,201,44,CW_S,AWARENESS,1,661
S213,179,201,42,CW_S,MILDNESS,0,1221
S213,180,207,40,FILL_W,SOUGHT,1,612
S213,181,208,3,FILL_NW,BLANTH,0,892
S213,182,208,29,FILL_NW,HESK,1,790
S213,183,201,37,CW_S,LOCALLY,1,1105
S213,184,202,24,CW_L,COOLING,1,566
S213,185,202,49,CW_L,CREAMY,1,836
S213,186,205,21,NW_S_SIMP,WINKIDY,1,758
S213,187,206,10,NW_L_SIMP,ELBOWILM,1,776
S213,188,206,6,NW_L_SIMP,TAXFIL,0,910
S213,189,208,45,FILL_NW,ULNS,1,738
S213,190,207,5,FILL_W,BLEAK,1,681
S213,191,201,15,CW_S,CAMPAIGNER,1,1140
S213,192,201,1,CW_S,DETECTABLE,1,689
S213,193,207,15,FILL_W,STARVE,1,864
S213,194,202,20,CW_L,FAITHFUL,1,736
S213,195,206,7,NW_L_SIMP,HABITIG,0,1221
S213,196,202,14,CW_L,FEEDER,1,699
S213,197,203,11,NW_S_COMP,CURTITY,0,1221
S213,198,208,30,FILL_NW,HOITS,1,808
S213,199,202,37,CW_L,WRONGLY,0,1007
S213,200,207,22,FILL_W,SPLICE,0,1000
S213,201,204,18,NW_L_COMP,BOILOUS,1,886
S213,202,205,3,NW_S_SIMP,HEIRIG,1,795
S213,203,207,42,FILL_W,BOX,1,772
S213,204,208,25,FILL_NW,GILN,1,661
S213,205,205,15,NW_S_SIMP,SCHEMENELS,1,770
S213,206,206,11,NW_L_SIMP,WITCHITH,1,1128
S213,207,207,39,FILL_W,LIFT,1,857
S213,208,208,49,FILL_NW,VUNKS,1,637
S213,209,201,40,CW_S,ENJOYMENT,1,1066
S213,210,202,3,CW_L,SPELLER,1,1004
S213,211,207,4,FILL_W,BLUNT,1,941
S213,212,206,17,NW_L_SIMP,LONGNELS,0,1222
S213,213,208,6,FILL_NW,CINDS,0,1221
S213,214,208,4,FILL_NW,BROUPS,1,1138
S213,215,202,31,CW_L,GUILELESS,0,1221
S213,216,208,50,FILL_NW,BORMS,1,1154
S213,217,201,2,CW_S,AVOIDABLE,0,1221
S213,218,201,41,CW_S,BOLDNESS,1,897
S213,219,208,19,FILL_NW,FALONS,1,806
S213,220,208,2,FILL_NW,BALFS,1,930
S213,221,208,33,FILL_NW,KRAISE,1,667
S213,222,208,11,FILL_NW,DARM,1,671
S213,223,204,7,NW_L_COMP,ANGELISH,1,1165
S213,224,205,20,NW_S_SIMP,YIELDILT,1,679
S213,225,208,13,FILL_NW,DASP,1,669
S213,226,203,16,NW_S_COMP,BRANCHER,0,1221
S213,227,208,42,FILL_NW,SMADE,0,1222
S213,228,208,36,FILL_NW,PIFTH,1,824
S213,229,201,47,CW_S,MOSSY,0,941
S213,230,208,8,FILL_NW,BLAYS,1,658
S213,231,206,3,NW_L_SIMP,BANDADY,1,584
S213,232,206,8,NW_L_SIMP,BEANITH,1,611
S213,233,207,37,FILL_W,SHIP,1,783
S213,234,201,19,CW_S,DESIGN,1,758
S213,235,201,28,CW_S,PEAKING,1,723
S213,236,207,28,FILL_W,GOLF,1,517
S213,237,201,10,CW_S,TOASTER,1,724
S213,238,203,6,NW_S_COMP,FANFUL,1,718
S213,239,207,34,FILL_W,TASTE,1,518
S213,240,207,45,FILL_W,TAX,1,627
S213,241,203,12,NW_S_COMP,DUMBITY,1,861
S213,242,206,22,NW_L_SIMP,CRITICANGE,1,822
S213,243,202,45,CW_L,EDITOR,1,827
S213,244,201,39,CW_S,AMAZEMENT,1,536
S213,245,207,2,FILL_W,WEIRD,1,625
S213,246,206,23,NW_L_SIMP,VALIDEL,1,640
S213,247,207,12,FILL_W,WEAVE,1,648
S213,248,202,43,CW_L,SAILOR,0,772
S213,249,203,8,NW_S_COMP,ANTISM,0,1221
S213,250,204,17,NW_L_COMP,FELLOWOUS,0,1039
S213,251,207,47,FILL_W,TEST,1,686
S213,252,204,24,NW_L_COMP,AGREELY,0,1221
S213,253,201,4,CW_S,MAGICAL,1,837
S213,254,208,5,FILL_NW,BUTE,0,998
S213,255,205,9,NW_S_SIMP,NEXTNELS,0,907
S213,256,208,7,FILL_NW,CORG,0,1222
S213,257,201,20,CW_S,ATTACKER,1,839
S213,258,208,21,FILL_NW,FROES,1,906
S213,259,202,16,CW_L,HEATER,1,750
S213,260,203,25,NW_S_COMP,HUMIDOUS,1,897
S213,261,201,32,CW_S,DENSELY,1,1042
S213,262,203,9,NW_S_COMP,ARIDISM,1,898
S213,263,201,25,CW_S,ANGELIC,1,959
S213,264,205,6,NW_S_SIMP,RAMPIME,1,1136
S213,265,202,39,CW_L,DEAFNESS,0,1221
S213,266,202,36,CW_L,QUIETLY,1,1105
S213,267,207,46,FILL_W,SAVE,1,1174
S213,268,205,1,NW_S_SIMP,SOCKETEL,0,841
S213,269,208,35,FILL_NW,PHEEKS,0,849
S213,270,205,14,NW_S_SIMP,HELMETOES,1,811
S213,271,201,5,CW_S,ALLOWANCE,1,652
S213,272,208,46,FILL_NW,VELT,0,1220
S213,273,206,4,NW_L_SIMP,BEGENGE,1,663
S213,274,201,24,CW_S,THRUSTER,0,1156
S213,275,205,11,NW_S_SIMP,DIGODY,1,773
S213,276,202,6,CW_L,COMPOSER,0,996
S213,277,205,4,NW_S_SIMP,AIDIG,1,681
S213,278,203,4,NW_S_COMP,FIGER,0,1221
S213,279,207,35,FILL_W,LEGAL,1,862
S213,280,204,3,NW_L_COMP,FLITENCE,1,856
S213,281,207,16,FILL_W,STEEP,1,756
S213,282,202,40,CW_L,BLINDNESS,1,835
S213,283,201,50,CW_S,RISKY,1,812
S213,284,202,12,CW_L,DREAMER,0,987
S213,285,205,18,NW_S_SIMP,MEDICALADY,1,950
S213,286,202,30,CW_L,JUMPING,1,802
S213,287,207,38,FILL_W,COOK,1,727
S213,288,202,15,CW_L,CLEANER,1,578
S213,289,201,12,CW_S,RAIDER,1,692
S213,290,201,6,CW_S,DIETARY,1,1098
S213,291,205,8,NW_S_SIMP,OPPOSEMANT,1,1158
S213,292,201,46,CW_S,STRANGENESS,1,1222
S213,293,207,36,FILL_W,SICK,1,716
S213,294,207,11,FILL_W,CHIP,1,706
S213,295,202,11,CW_L,DANCER,1,535
S213,296,208,34,FILL_NW,LOLDS,1,896
S213,297,206,12,NW_L_SIMP,EARILT,1,819
S213,298,201,27,CW_S,TUTORING,1,879
S213,299,203,13,NW_S_COMP,PILLIZE,1,779
S213,300,203,3,NW_S_COMP,LIDARY,1,819
S214,1,201,16,CW_S,SEEKER,1,1127
S214,2,208,48,FILL_NW,VOOFS,1,916
S214,3,206,14,NW_L_SIMP,NUTLA,0,1220
S214,4,201,6,CW_S,DIETARY,1,748
S214,5,203,9,NW_S_COMP,ARIDISM,0,1221
S214,6,208,16,FILL_NW,DOWED,0,1220
S214,7,207,23,FILL_W,LITHE,1,983
S214,8,205,13,NW_S_SIMP,BOLTOES,1,931
S214,9,208,22,FILL_NW,FROT,1,843
S214,10,205,18,NW_S_SIMP,MEDICALADY,0,1220
S214,11,201,35,CW_S,HUGELY,1,895
S214,12,203,12,NW_S_COMP,DUMBITY,1,881
S214,13,201,46,CW_S,STRANGENESS,1,1003
S214,14,208,43,FILL_NW,SOISE,1,1024
S214,15,203,23,NW_S_COMP,YANKORY,0,1220
S214,16,207,48,FILL_W,TREAT,1,665
S214,17,201,47,CW_S,MOSSY,1,747
S214,18,202,36,CW_L,QUIETLY,1,673
S214,19,207,9,FILL_W,LEAK,1,640
S214,20,201,44,CW_S,AWARENESS,1,544
S214,21,207,29,FILL_W,BAKE,1,573
S214,22,205,25,NW_S_SIMP,ADVERTISELA,0,1220
S214,23,207,40,FILL_W,SOUGHT,1,594
S214,24,204,17,NW_L_COMP,FELLOWOUS,1,824
S214,25,203,19,NW_S_COMP,ADOPTISH,1,866
S214,26,201,19,CW_S,DESIGN,1,593
S214,27,205,21,NW_S_SIMP,WINKIDY,1,745
S214,28,207,20,FILL_W,CRUNCH,1,632
S214,29,205,19,NW_S_SIMP,ZOOMFIL,1,1059
S214,30,202,26,CW_L,GUARDING,1,840
S214,31,204,10,NW_L_COMP,COLDITY,1,747
S214,32,208,8,FILL_NW,BLAYS,1,652
S214,33,202,19,CW_L,SHAMEFUL,1,478
S214,34,208,50,FILL_NW,BORMS,1,650
S214,35,202,13,CW_L,PUSHER,1,842
S214,36,201,2,CW_S,AVOIDABLE,1,755
S214,37,208,24,FILL_NW,GIKE,1,986
S214,38,204,3,NW_L_COMP,FLITENCE,0,1220
S214,39,207,39,FILL_W,LIFT,1,700
S214,40,207,45,FILL_W,TAX,1,755
S214,41,206,11,NW_L_SIMP,WITCHITH,0,1220
S214,42,207,24,FILL_W,FIERCE,1,590
S214,43,203,16,NW_S_COMP,BRANCHER,1,785
S214,44,207,43,FILL_W,SOFT,1,680
S214,45,207,13,FILL_W,WRECK,1,689
S214,46,202,11,CW_L,DANCER,1,666
S214,47,206,2,NW_L_SIMP,BOGADY,1,582
S214,48,201,30,CW_S,EFFORTLESS,1,551
S214,49,207,3,FILL_W,BALD,1,585
S214,50,207,16,FILL_W,STEEP,1,463
S214,51,201,29,CW_S,HARMLESS,1,690
S214,52,208,3,FILL_NW,BLANTH,1,902
S214,53,208,5,FILL_NW,BUTE,0,1220
S214,54,208,15,FILL_NW,DOADS,1,933
