SubjID,nw_target,nw_response_time,nw_famsize,simp_comp,nw_LogBf
S114,bogady,677,L,SIMP,5.56
S114,stirance,675,L,COMP,6.73
S114,elbowilm,788,L,SIMP,7.47
S114,towerla,582,L,SIMP,7.07
S114,northize,992,L,COMP,7.84
S114,gumfil,681,S,SIMP,4.04
S114,boilous,904,L,COMP,7
S114,curtity,756,S,COMP,4.48
S114,elmist,717,S,COMP,5.16
S114,addment,0,L,COMP,8.68
S114,earilt,819,L,SIMP,2.77
S114,meltance,638,S,COMP,6.06
S114,passment,506,L,COMP,9.21
S114,warnody,692,S,SIMP,7.44
S114,agreely,771,L,COMP,8.46
S114,mouthize,848,L,COMP,7.96
S114,debtish,654,S,COMP,6.49
S114,acremant,775,S,SIMP,6.56
S114,fanful,803,S,COMP,6.16
S114,nextnels,988,S,SIMP,8.91
S114,tripary,702,L,COMP,7.23
S114,baskody,624,S,SIMP,4.22
S114,ejectence,526,S,COMP,4.19
S114,shootmant,642,L,SIMP,7.51
S114,illist,560,L,COMP,7.77
S114,rampime,991,S,SIMP,4.55
S114,feverime,694,S,SIMP,6.39
S114,heirig,617,S,SIMP,5.35
S114,employness,818,L,COMP,8.44
S114,begenge,812,L,SIMP,6.4
S114,aridism,468,S,COMP,4.61
S114,boltoes,568,S,SIMP,5.85
S114,flitence,566,L,COMP,6.4
S114,validel,377,L,SIMP,6.43
S114,lidary,667,S,COMP,6.26
S114,bandady,783,L,SIMP,6.89
S114,smoothfil,635,L,SIMP,6.95
S114,fiendism,702,S,COMP,3.97
S114,dumbity,552,S,COMP,5.5
S114,bindic,610,L,COMP,6.11
S114,pooridy,533,L,SIMP,8.38
S114,breakity,607,L,COMP,8.76
S114,wigith,627,L,SIMP,5.57
S114,mudly,681,L,COMP,6.82
S114,bearilt,647,L,SIMP,7.87
S114,heightence,843,S,COMP,6.82
S114,habitig,670,L,SIMP,7.63
S114,medicalady,400,S,SIMP,7.19
S114,aidig,381,S,SIMP,7.06
S114,tiltady,437,S,SIMP,5.79
S114,figer,479,S,COMP,5.28
S114,pitchory,648,L,COMP,6.41
S114,thrillange,784,S,SIMP,5.73
S114,ripence,818,L,COMP,6.15
S114,bloodel,718,L,SIMP,8.29
S114,yieldilt,756,S,SIMP,6.42
S114,beanith,969,L,SIMP,6.05
S114,nullith,730,S,SIMP,3.81
S114,helmetoes,590,S,SIMP,5.49
S114,dressody,2171,L,SIMP,8.26
S114,beerer,994,S,COMP,6.75
S114,criticange,753,L,SIMP,7.91
S114,digody,846,S,SIMP,6.66
S114,flipory,935,L,COMP,5.21
S114,angelish,948,L,COMP,6.48
S114,coldity,797,L,COMP,8.18
S114,zoomfil,654,S,SIMP,3.53
S114,happenance,786,S,COMP,8.85
S114,yankory,820,S,COMP,3.93
S114,schemenels,643,S,SIMP,7.39
S114,witchith,801,L,SIMP,6.79
S114,longnels,940,L,SIMP,9.86
S114,treasonize,806,S,COMP,4.93
S114,winkidy,714,S,SIMP,5.38
S114,nutla,641,L,SIMP,6.85
S114,prayange,989,L,SIMP,6.96
S114,brancher,783,S,COMP,7.43
S114,urnilt,713,S,SIMP,4.22
S114,humidous,780,S,COMP,4.52
S114,antism,688,S,COMP,5.33
S114,advertisela,459,S,SIMP,1.56
S114,trueness,616,S,COMP,NA
S115,mudla,992,L,COMP,6.82
S115,ime,706,L,COMP,7.84
S115,baskory,994,S,SIMP,4.22
S115,addmant,721,L,COMP,8.68
S115,nullish,711,S,SIMP,3.81
S115,classous,860,L,SIMP,8.73
S115,meltange,873,S,COMP,6.06
S115,elbowism,729,L,SIMP,7.47
S115,gasfil,898,L,COMP,7.31
S115,mouthime,731,L,COMP,7.96
S115,branchel,727,S,COMP,7.43
S115,urnist,888,S,SIMP,4.22
S115,opposement,684,S,SIMP,6.9
S115,blooder,640,L,SIMP,8.29
S115,feverize,794,S,SIMP,6.39
S115,pickence,847,L,SIMP,8.13
S115,beanish,924,L,SIMP,6.05
S115,medicalary,852,S,SIMP,7.19
S115,yieldist,35971,S,SIMP,6.42
S115,criticance,800,L,SIMP,7.91
S115,freenels,846,L,COMP,8.89
S115,aidic,687,S,SIMP,7.06
S115,digory,891,S,SIMP,6.66
S115,ejectenge,872,S,COMP,4.19
S115,socketer,793,S,SIMP,4.96
S115,agreela,796,L,COMP,8.46
S115,bandary,828,L,SIMP,6.89
S115,fiendilm,779,S,COMP,3.97
S115,antilm,767,S,COMP,5.33
S115,ripenge,840,L,COMP,6.15
S115,bindig,846,L,COMP,6.11
S115,zoomful,837,S,SIMP,3.53
S115,fellowoes,822,L,COMP,7.19
S115,habitic,994,L,SIMP,7.63
S115,weldig,679,S,COMP,4.86
S115,helmetous,809,S,SIMP,5.49
S115,tiltary,881,S,SIMP,5.79
S115,boil,775,L,COMP,7
S115,beerel,858,S,COMP,6.75
S115,dumbidy,878,S,COMP,5.5
S115,jawly,916,S,SIMP,6.03
S115,acrement,838,S,SIMP,6.56
S115,winkity,989,S,SIMP,5.38
S115,valider,863,L,SIMP,6.43
S115,kingilm,705,L,COMP,7.73
S115,thrillance,811,S,SIMP,5.73
S115,yankody,842,S,COMP,3.93
S115,lidady,32011,S,COMP,6.26
S115,advertisely,748,S,SIMP,1.56
S115,fanfil,660,S,COMP,6.16
S115,angelith,776,L,COMP,6.48
S115,rampize,732,S,SIMP,4.55
S115,illilt,788,L,COMP,7.77
S115,coldidy,757,L,COMP,8.18
S115,tripady,924,L,COMP,7.23
S115,nutly,949,L,SIMP,6.85
S115,poority,607,L,SIMP,8.38
S115,flipody,735,L,COMP,5.21
S115,gumful,689,S,SIMP,4.04
S115,princemant,749,S,COMP,6.81
S115,bearist,681,L,SIMP,7.87
S115,curtidy,991,S,COMP,4.48
S115,pillime,701,S,COMP,6.29
S115,debtith,630,S,COMP,6.49
S115,humidoes,892,S,COMP,4.52
S115,towerly,764,L,SIMP,7.07
S115,passmant,738,L,COMP,9.21
S115,boltous,820,S,SIMP,5.85
S115,pitchody,706,L,COMP,6.41
S115,dressory,941,L,SIMP,8.26
S115,wigish,844,L,SIMP,5.57
S115,witchish,852,L,SIMP,6.79
S115,earist,822,L,SIMP,2.77
S115,smoothful,635,L,SIMP,6.95
S115,heightenge,807,S,COMP,6.82
S115,flitenge,915,L,COMP,6.4
S115,warnory,14088,S,SIMP,7.44
S115,adoptish,807,S,COMP,7.09
S115,employnels,695,L,COMP,8.44
S115,breakidy,996,L,COMP,8.76
S116,tripary,994,L,COMP,7.23
S116,acremant,995,S,SIMP,6.56
S116,towerla,608,L,SIMP,7.07
S116,dressody,993,L,SIMP,8.26
S116,gasful,994,L,COMP,7.31
S116,figer,996,S,COMP,5.28
S116,medicalady,995,S,SIMP,7.19
S116,bindic,993,L,COMP,6.11
S116,socketel,621,S,SIMP,4.96
S116,pooridy,989,L,SIMP,8.38
S116,pillize,674,S,COMP,6.29
S116,mudly,726,L,COMP,6.82
S116,inkism,600,L,COMP,5.67
S116,humidous,657,S,COMP,4.52
S116,classoes,812,L,SIMP,8.73
S116,ripence,871,L,COMP,6.15
S116,altaric,632,S,COMP,6
S116,weldic,724,S,COMP,4.86
S116,helmetoes,816,S,SIMP,5.49
S116,meltance,625,S,COMP,6.06
S116,tiltady,977,S,SIMP,5.79
S116,prayange,687,L,SIMP,6.96
S116,freeness,865,L,COMP,8.89
S116,heightence,50780,S,COMP,6.82
S116,yankory,574,S,COMP,3.93
S116,wigith,850,L,SIMP,5.57
S116,longnels,759,L,SIMP,9.86
S116,ejectence,995,S,COMP,4.19
S116,bandady,819,L,SIMP,6.89
S116,flipory,639,L,COMP,5.21
S116,mouthize,664,L,COMP,7.96
S116,stirance,570,L,COMP,6.73
S116,winkidy,514,S,SIMP,5.38
S116,trueness,993,S,COMP,NA
S116,beerer,735,S,COMP,6.75
S116,northize,913,L,COMP,7.84
S116,employness,853,L,COMP,8.44
S116,advertisela,777,S,SIMP,1.56
S116,thrillange,582,S,SIMP,5.73
S116,kingism,663,L,COMP,7.73
S116,nutla,756,L,SIMP,6.85
S116,earilt,993,L,SIMP,2.77
S116,shootmant,713,L,SIMP,7.51
S116,witchith,564,L,SIMP,6.79
S116,flitence,679,L,COMP,6.4
S116,curtity,758,S,COMP,4.48
S116,begenge,994,L,SIMP,6.4
S116,feverime,605,S,SIMP,6.39
S116,taxfil,686,L,SIMP,7.92
S116,aidig,550,S,SIMP,7.06
S116,angelish,850,L,COMP,6.48
S116,urnilt,588,S,SIMP,4.22
S116,breakity,698,L,COMP,8.76
S116,dumbity,706,S,COMP,5.5
S116,adoptish,861,S,COMP,7.09
S116,warnody,676,S,SIMP,7.44
S116,lidary,617,S,COMP,6.26
S116,boilous,893,L,COMP,7
S116,sheeter,872,L,COMP,6.92
S116,beanith,755,L,SIMP,6.05
S116,debtish,931,S,COMP,6.49
S116,nextnels,989,S,SIMP,8.91
S116,opposemant,989,S,SIMP,6.9
S116,validel,628,L,SIMP,6.43
S116,bloodel,673,L,SIMP,8.29
S116,jawla,456,S,SIMP,6.03
S116,brancher,956,S,COMP,7.43
S116,bogady,561,L,SIMP,5.56
S116,zoomfil,496,S,SIMP,3.53
S116,heirig,588,S,SIMP,5.35
S116,growilt,706,L,SIMP,9.05
S116,treasonize,993,S,COMP,4.93
S116,nullith,471,S,SIMP,3.81
S116,gumfil,574,S,SIMP,4.04
S116,yieldilt,567,S,SIMP,6.42
S116,habitig,991,L,SIMP,7.63
S116,passment,995,L,COMP,9.21
S116,pitchory,611,L,COMP,6.41
S116,digody,681,S,SIMP,6.66
S116,antism,995,S,COMP,5.33
S116,rampime,993,S,SIMP,4.55
S116,smoothfil,462,L,SIMP,6.95
S116,elmist,749,S,COMP,5.16
S116,coldity,640,L,COMP,8.18
S116,fiendism,840,S,COMP,3.97
S116,elbowilm,697,L,SIMP,7.47
S116,boltoes,505,S,SIMP,5.85
S116,agreely,913,L,COMP,8.46
S116,criticange,711,L,SIMP,7.91
S116,bearilt,567,L,SIMP,7.87
S116,baskody,622,S,SIMP,4.22
S116,fanful,828,S,COMP,6.16
S116,addment,755,L,COMP,8.68
S116,pickenge,756,L,SIMP,8.13
S116,aridism,649,S,COMP,4.61
S116,happenance,485,S,COMP,8.85
S116,schemenels,661,S,SIMP,7.39
S116,fellowous,642,L,COMP,7.19
S116,illist,989,L,COMP,7.77
S116,princement,989,S,COMP,6.81
S117,advertisely,502,S,SIMP,1.56
S117,begence,656,L,SIMP,6.4
S117,humidoes,546,S,COMP,4.52
S117,agreela,528,L,COMP,8.46
S117,elbowism,717,L,SIMP,7.47
S117,truenels,393,S,COMP,NA
S117,criticance,430,L,SIMP,7.91
S117,helmetous,305,S,SIMP,5.49
S117,freenels,281,L,COMP,8.89
S117,figel,367,S,COMP,5.28
S117,coldidy,361,L,COMP,8.18
S117,tiltary,313,S,SIMP,5.79
S117,baskory,616,S,SIMP,4.22
S117,mouthime,483,L,COMP,7.96
S117,adoptish,409,S,COMP,7.09
S117,winkity,355,S,SIMP,5.38
S117,valider,334,L,SIMP,6.43
S117,feverize,350,S,SIMP,6.39
S117,beanish,350,L,SIMP,6.05
S117,kingilm,416,L,COMP,7.73
S117,antilm,311,S,COMP,5.33
S117,yankody,328,S,COMP,3.93
S117,acrement,407,S,SIMP,6.56
S117,stirange,354,L,COMP,6.73
S117,pitchody,347,L,COMP,6.41
S117,dumbidy,374,S,COMP,5.5
S117,mudla,292,L,COMP,6.82
S117,yieldist,320,S,SIMP,6.42
S117,bogary,412,L,SIMP,5.56
S117,altarig,363,S,COMP,6
S117,prayance,365,L,SIMP,6.96
S117,poority,329,L,SIMP,8.38
S117,fanfil,328,S,COMP,6.16
S117,tripady,350,L,COMP,7.23
S117,aridilm,301,S,COMP,4.61
S117,gasfil,333,L,COMP,7.31
S117,treasonime,491,S,COMP,4.93
S117,jawly,297,S,SIMP,6.03
S117,longness,360,L,SIMP,9.86
S117,blooder,266,L,SIMP,8.29
S117,bindig,379,L,COMP,6.11
S117,angelith,359,L,COMP,6.48
S117,opposement,425,S,SIMP,6.9
S117,medicalary,301,S,SIMP,7.19
S117,nutly,372,L,SIMP,6.85
S117,zoomful,392,S,SIMP,3.53
S117,aidic,41235,S,SIMP,7.06
S117,beerel,295,S,COMP,6.75
S117,pickence,336,L,SIMP,8.13
S117,heiric,288,S,SIMP,5.35
S117,meltange,270,S,COMP,6.06
S117,nextness,351,S,SIMP,8.91
S117,digory,291,S,SIMP,6.66
S117,pillime,329,S,COMP,6.29
S117,wigish,263,L,SIMP,5.57
S117,fellowoes,304,L,COMP,7.19
S117,gumful,332,S,SIMP,4.04
S117,illilt,320,L,COMP,7.77
S117,towerly,301,L,SIMP,7.07
S117,growist,406,L,SIMP,9.05
S117,princemant,276,S,COMP,6.81
S117,urnist,305,S,SIMP,4.22
S117,witchish,337,L,SIMP,6.79
S117,sheetel,351,L,COMP,6.92
S117,ripenge,327,L,COMP,6.15
S117,smoothful,331,L,SIMP,6.95
S117,heightenge,233,S,COMP,6.82
S117,nullish,312,S,SIMP,3.81
S117,taxful,460,L,SIMP,7.92
S117,ejectenge,303,S,COMP,4.19
S117,breakidy,243,L,COMP,8.76
S117,employnels,289,L,COMP,8.44
S117,happenange,316,S,COMP,8.85
S117,debtith,288,S,COMP,6.49
S117,earist,323,L,SIMP,2.77
S117,addmant,601,L,COMP,8.68
S117,boltous,287,S,SIMP,5.85
S117,passmant,248,L,COMP,9.21
S117,curtidy,332,S,COMP,4.48
S117,flitenge,308,L,COMP,6.4
S117,shootment,475,L,SIMP,7.51
S117,ime,463,L,COMP,7.84
S117,lidady,285,S,COMP,6.26
S117,rampize,335,S,SIMP,4.55
S117,thrillance,282,S,SIMP,5.73
S117,fiendilm,234,S,COMP,3.97
S117,bearist,316,L,SIMP,7.87
S117,habitic,392,L,SIMP,7.63
S117,inkilm,282,L,COMP,5.67
S117,weldig,363,S,COMP,4.86
S117,branchel,281,S,COMP,7.43
S117,bandary,223,L,SIMP,6.89
S117,classous,274,L,SIMP,8.73
S117,boil,311,L,COMP,7
S117,elmilt,318,S,COMP,5.16
S117,dressory,312,L,SIMP,8.26
S117,schemeness,350,S,SIMP,7.39
S117,flipody,246,L,COMP,5.21
S117,warnory,366,S,SIMP,7.44
S117,socketer,276,S,SIMP,4.96
S118,happenance,792,S,COMP,8.85
S118,winkidy,658,S,SIMP,5.38
S118,bogady,711,L,SIMP,5.56
S118,flitence,806,L,COMP,6.4
S118,figer,704,S,COMP,5.28
S118,lidary,580,S,COMP,6.26
S118,heirig,606,S,SIMP,5.35
S118,dressody,637,L,SIMP,8.26
S118,treasonize,890,S,COMP,4.93
S118,humidous,633,S,COMP,4.52
S118,princement,724,S,COMP,6.81
S118,beanith,821,L,SIMP,6.05
S118,fellowous,660,L,COMP,7.19
S118,jawla,555,S,SIMP,6.03
S118,thrillange,773,S,SIMP,5.73
S118,stirance,599,L,COMP,6.73
S118,helmetoes,745,S,SIMP,5.49
S118,baskody,562,S,SIMP,4.22
S118,elmist,572,S,COMP,5.16
S118,towerla,723,L,SIMP,7.07
S118,schemenels,825,S,SIMP,7.39
S118,pickenge,612,L,SIMP,8.13
S118,earilt,571,L,SIMP,2.77
S118,nextnels,676,S,SIMP,8.91
S118,tiltady,542,S,SIMP,5.79
S118,gumfil,645,S,SIMP,4.04
S118,mouthize,473,L,COMP,7.96
S118,adoptish,699,S,COMP,7.09
S118,acremant,702,S,SIMP,6.56
S118,prayange,613,L,SIMP,6.96
S118,growilt,667,L,SIMP,9.05
S118,gasful,990,L,COMP,7.31
S118,addment,774,L,COMP,8.68
S118,weldic,610,S,COMP,4.86
S118,sheeter,717,L,COMP,6.92
S118,brancher,574,S,COMP,7.43
S118,coldity,807,L,COMP,8.18
S118,aidig,597,S,SIMP,7.06
S118,ripence,662,L,COMP,6.15
S118,kingism,784,L,COMP,7.73
S118,breakity,618,L,COMP,8.76
S118,northize,842,L,COMP,7.84
S118,trueness,873,S,COMP,NA
S118,ejectence,686,S,COMP,4.19
S118,fiendism,769,S,COMP,3.97
S118,criticange,826,L,SIMP,7.91
S118,yieldilt,760,S,SIMP,6.42
S118,advertisela,594,S,SIMP,1.56
S118,shootmant,741,L,SIMP,7.51
S118,smoothfil,870,L,SIMP,6.95
S118,warnody,701,S,SIMP,7.44
S118,employness,958,L,COMP,8.44
S118,elbowilm,812,L,SIMP,7.47
S118,pooridy,827,L,SIMP,8.38
S118,altaric,992,S,COMP,6
S118,debtish,993,S,COMP,6.49
S118,tripary,584,L,COMP,7.23
S118,boltoes,994,S,SIMP,5.85
S118,passment,790,L,COMP,9.21
S118,bloodel,741,L,SIMP,8.29
S118,zoomfil,657,S,SIMP,3.53
S118,opposemant,867,S,SIMP,6.9
S118,medicalady,691,S,SIMP,7.19
S118,yankory,579,S,COMP,3.93
S118,freeness,675,L,COMP,8.89
S118,feverime,781,S,SIMP,6.39
S118,rampime,735,S,SIMP,4.55
S118,longnels,793,L,SIMP,9.86
S118,taxfil,698,L,SIMP,7.92
S118,pillize,650,S,COMP,6.29
S118,angelish,695,L,COMP,6.48
S118,mudly,889,L,COMP,6.82
S118,witchith,827,L,SIMP,6.79
S118,bearilt,39561,L,SIMP,7.87
S118,bindic,835,L,COMP,6.11
S118,meltance,991,S,COMP,6.06
S118,flipory,581,L,COMP,5.21
S118,heightence,774,S,COMP,6.82
S118,agreely,609,L,COMP,8.46
S118,illist,578,L,COMP,7.77
S118,beerer,725,S,COMP,6.75
S118,begenge,569,L,SIMP,6.4
S118,nutla,662,L,SIMP,6.85
S118,digody,579,S,SIMP,6.66
S118,boilous,994,L,COMP,7
S118,pitchory,570,L,COMP,6.41
S118,curtity,630,S,COMP,4.48
S118,fanful,624,S,COMP,6.16
S118,validel,802,L,SIMP,6.43
S118,socketel,991,S,SIMP,4.96
S118,inkism,609,L,COMP,5.67
S118,urnilt,624,S,SIMP,4.22
S118,habitig,626,L,SIMP,7.63
S118,classoes,615,L,SIMP,8.73
S118,aridism,552,S,COMP,4.61
S118,nullith,670,S,SIMP,3.81
S118,wigith,526,L,SIMP,5.57
S118,antism,558,S,COMP,5.33
S118,bandady,590,L,SIMP,6.89
S118,dumbity,580,S,COMP,5.5
S119,yieldist,813,S,SIMP,6.42
S119,valider,960,L,SIMP,6.43
S119,prayance,737,L,SIMP,6.96
S119,curtidy,788,S,COMP,4.48
S119,bogary,739,L,SIMP,5.56
S119,jawly,951,S,SIMP,6.03
S119,boltous,712,S,SIMP,5.85
S119,altarig,784,S,COMP,6
S119,acrement,863,S,SIMP,6.56
S119,meltange,883,S,COMP,6.06
S119,baskory,752,S,SIMP,4.22
S119,growist,991,L,SIMP,9.05
S119,ripenge,641,L,COMP,6.15
S119,thrillance,800,S,SIMP,5.73
S119,nextness,951,S,SIMP,8.91
S119,freenels,676,L,COMP,8.89
S119,kingilm,991,L,COMP,7.73
S119,pillime,681,S,COMP,6.29
S119,feverize,863,S,SIMP,6.39
S119,treasonime,772,S,COMP,4.93
S119,witchish,778,L,SIMP,6.79
S119,beanish,984,L,SIMP,6.05
S119,urnist,994,S,SIMP,4.22
S119,passmant,992,L,COMP,9.21
S119,aidic,717,S,SIMP,7.06
S119,dumbidy,781,S,COMP,5.5
S119,tripady,834,L,COMP,7.23
S119,rampize,957,S,SIMP,4.55
S119,gasfil,994,L,COMP,7.31
S119,tiltary,557,S,SIMP,5.79
S119,opposement,741,S,SIMP,6.9
S119,ime,691,L,COMP,7.84
S119,fanfil,802,S,COMP,6.16
S119,gumful,533,S,SIMP,4.04
S119,begence,622,L,SIMP,6.4
S119,happenange,902,S,COMP,8.85
S119,taxful,994,L,SIMP,7.92
S119,weldig,757,S,COMP,4.86
S119,nutly,774,L,SIMP,6.85
S119,yankody,613,S,COMP,3.93
S119,nullish,840,S,SIMP,3.81
S119,fiendilm,690,S,COMP,3.97
S119,towerly,925,L,SIMP,7.07
S119,medicalary,765,S,SIMP,7.19
S119,flipody,674,L,COMP,5.21
S119,smoothful,833,L,SIMP,6.95
S119,zoomful,877,S,SIMP,3.53
S119,elbowism,855,L,SIMP,7.47
S119,debtith,649,S,COMP,6.49
S119,fellowoes,729,L,COMP,7.19
S119,shootment,45665,L,SIMP,7.51
S119,blooder,988,L,SIMP,8.29
S119,coldidy,792,L,COMP,8.18
S119,mudla,714,L,COMP,6.82
S119,earist,990,L,SIMP,2.77
S119,antilm,663,S,COMP,5.33
S119,wigish,890,L,SIMP,5.57
S119,socketer,762,S,SIMP,4.96
S119,bearist,991,L,SIMP,7.87
S119,figel,806,S,COMP,5.28
S119,pitchody,754,L,COMP,6.41
S119,breakidy,763,L,COMP,8.76
S119,pickence,781,L,SIMP,8.13
S119,lidady,763,S,COMP,6.26
S119,advertisely,951,S,SIMP,1.56
S119,dressory,735,L,SIMP,8.26
S119,stirange,907,L,COMP,6.73
S119,agreela,835,L,COMP,8.46
S119,warnory,691,S,SIMP,7.44
S119,truenels,766,S,COMP,NA
S119,bindig,722,L,COMP,6.11
S119,heightenge,768,S,COMP,6.82
S119,sheetel,622,L,COMP,6.92
S119,digory,634,S,SIMP,6.66
S119,aridilm,712,S,COMP,4.61
S119,boil,602,L,COMP,7
S119,princemant,907,S,COMP,6.81
S119,adoptish,680,S,COMP,7.09
S119,angelith,767,L,COMP,6.48
S119,longness,593,L,SIMP,9.86
S119,ejectenge,802,S,COMP,4.19
S119,schemeness,802,S,SIMP,7.39
S119,bandary,808,L,SIMP,6.89
S119,illilt,672,L,COMP,7.77
S119,heiric,617,S,SIMP,5.35
S119,classous,991,L,SIMP,8.73
S119,employnels,757,L,COMP,8.44
S119,criticance,995,L,SIMP,7.91
S119,elmilt,792,S,COMP,5.16
S119,branchel,673,S,COMP,7.43
S119,flitenge,905,L,COMP,6.4
S119,habitic,918,L,SIMP,7.63
S119,helmetous,774,S,SIMP,5.49
S119,addmant,997,L,COMP,8.68
S119,inkilm,630,L,COMP,5.67
S119,winkity,867,S,SIMP,5.38
S119,poority,836,L,SIMP,8.38
S119,mouthime,992,L,COMP,7.96
S119,beerel,787,S,COMP,6.75
S119,humidoes,846,S,COMP,4.52
S120,zoomfil,688,S,SIMP,3.53
S120,bearilt,759,L,SIMP,7.87
S120,criticange,627,L,SIMP,7.91
S120,elmist,648,S,COMP,5.16
S120,gumfil,426,S,SIMP,4.04
S120,lidary,687,S,COMP,6.26
S120,fanful,639,S,COMP,6.16
S120,angelish,605,L,COMP,6.48
S120,baskody,608,S,SIMP,4.22
S120,altaric,625,S,COMP,6
S120,smoothfil,635,L,SIMP,6.95
S120,princement,992,S,COMP,6.81
S120,elbowilm,534,L,SIMP,7.47
S120,pickenge,671,L,SIMP,8.13
S120,treasonize,492,S,COMP,4.93
S120,boltoes,544,S,SIMP,5.85
S120,classoes,544,L,SIMP,8.73
S120,longnels,819,L,SIMP,9.86
S120,prayange,913,L,SIMP,6.96
S120,humidous,634,S,COMP,4.52
S120,digody,680,S,SIMP,6.66
S120,pooridy,489,L,SIMP,8.38
S120,mouthize,852,L,COMP,7.96
S120,jawla,639,S,SIMP,6.03
S120,beerer,802,S,COMP,6.75
S120,beanith,750,L,SIMP,6.05
S120,sheeter,708,L,COMP,6.92
S120,breakity,957,L,COMP,8.76
S120,boilous,689,L,COMP,7
S120,heightence,908,S,COMP,6.82
S120,adoptish,666,S,COMP,7.09
S120,growilt,811,L,SIMP,9.05
S120,thrillange,906,S,SIMP,5.73
S120,bindic,622,L,COMP,6.11
S120,yieldilt,620,S,SIMP,6.42
S120,nextnels,624,S,SIMP,8.91
S120,brancher,714,S,COMP,7.43
S120,trueness,729,S,COMP,NA
S120,stirance,740,L,COMP,6.73
S120,warnody,708,S,SIMP,7.44
S120,heirig,614,S,SIMP,5.35
S120,nutla,798,L,SIMP,6.85
S120,medicalady,21966,S,SIMP,7.19
S120,agreely,617,L,COMP,8.46
S120,kingism,799,L,COMP,7.73
S120,schemenels,551,S,SIMP,7.39
S120,pitchory,750,L,COMP,6.41
S120,aridism,621,S,COMP,4.61
S120,acremant,847,S,SIMP,6.56
S120,validel,632,L,SIMP,6.43
S120,witchith,564,L,SIMP,6.79
S120,ripence,929,L,COMP,6.15
S120,coldity,779,L,COMP,8.18
S120,bandady,682,L,SIMP,6.89
S120,yankory,737,S,COMP,3.93
S120,opposemant,897,S,SIMP,6.9
S120,debtish,571,S,COMP,6.49
S120,rampime,766,S,SIMP,4.55
S120,tiltady,722,S,SIMP,5.79
S120,bloodel,669,L,SIMP,8.29
S120,nullith,586,S,SIMP,3.81
S120,urnilt,720,S,SIMP,4.22
S120,shootmant,791,L,SIMP,7.51
S120,earilt,672,L,SIMP,2.77
S120,flipory,722,L,COMP,5.21
S120,meltance,759,S,COMP,6.06
S120,advertisela,861,S,SIMP,1.56
S120,illist,741,L,COMP,7.77
S120,dressody,835,L,SIMP,8.26
S120,addment,890,L,COMP,8.68
S120,figer,912,S,COMP,5.28
S120,mudly,688,L,COMP,6.82
S120,passment,713,L,COMP,9.21
S120,employness,844,L,COMP,8.44
S120,gasful,652,L,COMP,7.31
S120,pillize,544,S,COMP,6.29
S120,feverime,650,S,SIMP,6.39
S120,tripary,834,L,COMP,7.23
S120,dumbity,762,S,COMP,5.5
S120,ejectence,996,S,COMP,4.19
S120,freeness,826,L,COMP,8.89
S120,curtity,993,S,COMP,4.48
S120,aidig,611,S,SIMP,7.06
S120,begenge,588,L,SIMP,6.4
S120,weldic,987,S,COMP,4.86
S120,flitence,897,L,COMP,6.4
S120,northize,747,L,COMP,7.84
S120,habitig,800,L,SIMP,7.63
S120,helmetoes,854,S,SIMP,5.49
S120,antism,769,S,COMP,5.33
S120,fiendism,669,S,COMP,3.97
S120,socketel,715,S,SIMP,4.96
S120,winkidy,829,S,SIMP,5.38
S120,wigith,850,L,SIMP,5.57
S120,happenance,825,S,COMP,8.85
S120,towerla,600,L,SIMP,7.07
S120,fellowous,913,L,COMP,7.19
S120,bogady,830,L,SIMP,5.56
S120,inkism,730,L,COMP,5.67
S120,taxfil,827,L,SIMP,7.92
S121,addmant,986,L,COMP,8.68
S121,humidoes,990,S,COMP,4.52
S121,wigish,991,L,SIMP,5.57
S121,illilt,949,L,COMP,7.77
S121,gumful,990,S,SIMP,4.04
S121,urnist,991,S,SIMP,4.22
S121,pitchody,969,L,COMP,6.41
S121,pickence,991,L,SIMP,8.13
S121,thrillance,992,S,SIMP,5.73
S121,happenange,982,S,COMP,8.85
S121,growist,860,L,SIMP,9.05
S121,ripenge,735,L,COMP,6.15
S121,heightenge,924,S,COMP,6.82
S121,mudla,675,L,COMP,6.82
S121,nutly,989,L,SIMP,6.85
S121,pillime,995,S,COMP,6.29
S121,yieldist,843,S,SIMP,6.42
S121,dumbidy,952,S,COMP,5.5
S121,truenels,896,S,COMP,NA
S121,elbowism,828,L,SIMP,7.47
S121,jawly,982,S,SIMP,6.03
S121,nextness,968,S,SIMP,8.91
S121,medicalary,933,S,SIMP,7.19
S121,boltous,976,S,SIMP,5.85
S121,dressory,993,L,SIMP,8.26
S121,antilm,775,S,COMP,5.33
S121,heiric,987,S,SIMP,5.35
S121,adoptish,782,S,COMP,7.09
S121,classous,756,L,SIMP,8.73
S121,begence,795,L,SIMP,6.4
S121,stirange,994,L,COMP,6.73
S121,taxful,783,L,SIMP,7.92
S121,feverize,992,S,SIMP,6.39
S121,inkilm,992,L,COMP,5.67
S121,passmant,661,L,COMP,9.21
S121,gasfil,687,L,COMP,7.31
S121,branchel,808,S,COMP,7.43
S121,winkity,776,S,SIMP,5.38
S121,elmilt,671,S,COMP,5.16
S121,digory,654,S,SIMP,6.66
S121,aridilm,775,S,COMP,4.61
S121,treasonime,867,S,COMP,4.93
S121,employnels,989,L,COMP,8.44
S121,criticance,912,L,SIMP,7.91
S121,habitic,974,L,SIMP,7.63
