Marker,ConditionCode,TimeMS,Size,ChanNum,RT,PrevCondition1,PrevCondition2,SubjID
Mk667,S220,1115100,1,0,736,S  3,S203,S201
Mk670,S221,1120718,1,0,1222,S 25,S202,S201
Mk673,S220,1124596,1,0,883,S 42,S208,S201
Mk676,S220,1128284,1,0,834,S  5,S202,S201
Mk679,S221,1157707,1,0,1222,S 34,S202,S201
Mk682,S220,1161581,1,0,1030,S  6,S205,S201
Mk685,S220,1165725,1,0,1103,S 24,S205,S201
Mk688,S220,1171101,1,0,893,S  5,S208,S201
Mk691,S220,1174965,1,0,799,S 40,S201,S201
Mk694,S220,1178581,1,0,760,S  8,S208,S201
Mk697,S220,1183517,1,0,568,S 12,S205,S201
Mk700,S220,1187046,1,0,580,S 11,S205,S201
Mk703,S220,1190533,1,0,587,S  9,S205,S201
Mk706,S220,1195525,1,0,537,S 31,S208,S201
Mk709,S221,1199069,1,0,553,S 11,S207,S201
Mk712,S220,1202902,1,0,786,S 20,S208,S201
Mk715,S220,1208134,1,0,789,S 11,S203,S201
Mk718,S220,1211678,1,0,609,S 48,S207,S201
Mk721,S220,1215214,1,0,625,S 29,S207,S201
Mk724,S220,1220182,1,0,524,S 35,S207,S201
Mk727,S220,1223702,1,0,679,S  6,S202,S201
Mk730,S220,1227534,1,0,890,S 21,S206,S201
Mk733,S220,1232750,1,0,803,S 23,S205,S201
Mk736,S220,1236326,1,0,736,S 42,S202,S201
Mk739,S220,1240118,1,0,738,S  6,S208,S201
Mk742,S221,1245690,1,0,1222,S 15,S204,S201
Mk745,S220,1249334,1,0,734,S 23,S203,S201
Mk748,S220,1252831,1,0,648,S 16,S202,S201
Mk751,S220,1257863,1,0,579,S  3,S207,S201
Mk754,S220,1261447,1,0,631,S 33,S202,S201
Mk757,S220,1265191,1,0,703,S 15,S205,S201
Mk760,S220,1270415,1,0,673,S 21,S201,S201
Mk763,S221,1274584,1,0,1222,S  9,S204,S201
Mk766,S220,1278407,1,0,874,S 10,S205,S201
Mk769,S220,1283639,1,0,709,S 30,S207,S201
Mk772,S220,1287183,1,0,709,S 44,S208,S201
Mk775,S220,1291031,1,0,998,S 11,S208,S201
Mk778,S220,1296367,1,0,975,S 47,S208,S201
Mk781,S220,1299903,1,0,566,S 30,S202,S201
Mk784,S220,1303520,1,0,618,S 45,S208,S201
Mk787,S220,1308776,1,0,707,S 10,S203,S201
Mk790,S220,1312224,1,0,607,S 23,S208,S201
Mk793,S220,1315776,1,0,682,S 49,S208,S201
Mk796,S221,1321000,1,0,863,S 11,S201,S201
Mk799,S220,1324920,1,0,919,S  1,S201,S201
Mk802,S220,1328416,1,0,547,S 20,S201,S201
Mk805,S220,1333480,1,0,616,S 41,S201,S201
Mk808,S220,1337032,1,0,710,S 48,S208,S201
Mk811,S220,1340912,1,0,921,S 22,S207,S201
Mk814,S221,1346619,1,0,1222,S  1,S203,S201
Mk817,S220,1350257,1,0,799,S 37,S202,S201
Mk820,S220,1354001,1,0,705,S 28,S201,S201
Mk823,S220,1359008,1,0,614,S 15,S207,S201
Mk826,S220,1362705,1,0,805,S 18,S207,S201
Mk829,S220,1366441,1,0,676,S 39,S201,S201
Mk832,S220,1371425,1,0,491,S 27,S201,S201
Mk835,S220,1375577,1,0,1162,S  2,S206,S201
Mk838,S221,1379869,1,0,1222,S  1,S204,S201
Mk841,S220,1384825,1,0,539,S 22,S201,S201
Mk844,S220,1388713,1,0,992,S  7,S208,S201
Mk847,S220,1392665,1,0,914,S  4,S206,S201
Mk850,S220,1397769,1,0,635,S 40,S208,S201
Mk853,S220,1401441,1,0,827,S 14,S204,S201
Mk856,S220,1405129,1,0,637,S 11,S202,S201
Mk859,S220,1410122,1,0,554,S 47,S207,S201
Mk862,S220,1414074,1,0,1113,S 17,S203,S201
Mk865,S221,1418042,1,0,968,S 15,S203,S201
Mk868,S220,1423474,1,0,872,S 22,S204,S201
Mk871,S220,1427242,1,0,829,S  1,S208,S201
Mk874,S220,1431234,1,0,1031,S  6,S203,S201
Mk877,S220,1436386,1,0,788,S  8,S205,S201
Mk880,S220,1439930,1,0,703,S 12,S203,S201
Mk883,S220,1443498,1,0,705,S  8,S204,S201
Mk886,S220,1448706,1,0,706,S  7,S203,S201
Mk889,S221,1452563,1,0,814,S 26,S207,S201
Mk892,S220,1456282,1,0,777,S 14,S206,S201
Mk895,S221,1461835,1,0,1051,S 24,S201,S201
Mk898,S220,1465491,1,0,807,S 14,S205,S201
Mk901,S220,1469163,1,0,729,S 18,S206,S201
Mk4,S221,46335,1,0,1221,S 20,S207,S202
Mk7,S220,50354,1,0,956,S  1,S205,S202
Mk10,S220,54538,1,0,1197,S 11,S205,S202
Mk13,S220,59610,1,0,634,S  4,S201,S202
Mk16,S220,63259,1,0,702,S  6,S207,S202
Mk19,S220,67363,1,0,1191,S 17,S206,S202
Mk22,S220,72739,1,0,897,S 49,S202,S202
Mk25,S220,76499,1,0,864,S  8,S205,S202
Mk28,S220,80115,1,0,764,S 17,S201,S202
Mk31,S220,85419,1,0,795,S 32,S208,S202
Mk34,S221,89594,1,0,1221,S  8,S206,S202
Mk37,S220,93347,1,0,809,S 17,S202,S202
Mk40,S220,98411,1,0,665,S 17,S207,S202
Mk43,S220,102075,1,0,667,S  5,S208,S202
Mk46,S220,105843,1,0,716,S 31,S207,S202
Mk49,S220,110996,1,0,648,S 35,S202,S202
Mk52,S220,114612,1,0,543,S 50,S201,S202
Mk55,S220,118060,1,0,496,S 30,S207,S202
Mk58,S220,123108,1,0,665,S 25,S208,S202
Mk61,S220,126492,1,0,498,S 10,S201,S202
Mk64,S220,130268,1,0,770,S 41,S208,S202
Mk67,S220,135324,1,0,566,S 26,S207,S202
Mk70,S220,138948,1,0,661,S  7,S205,S202
Mk73,S220,142556,1,0,729,S 22,S203,S202
Mk76,S220,147636,1,0,550,S  7,S202,S202
Mk79,S220,151332,1,0,694,S 14,S202,S202
Mk82,S220,154908,1,0,565,S 45,S202,S202
Mk85,S220,159884,1,0,467,S  8,S202,S202
Mk88,S220,163660,1,0,727,S 16,S203,S202
Mk91,S220,167300,1,0,691,S 18,S208,S202
Mk94,S220,172269,1,0,516,S 36,S201,S202
Mk97,S220,175637,1,0,468,S  9,S207,S202
Mk100,S220,179245,1,0,578,S 49,S201,S202
Mk103,S220,184501,1,0,687,S 20,S203,S202
Mk106,S221,188605,1,0,1093,S 35,S201,S202
Mk109,S220,192093,1,0,575,S 40,S202,S202
Mk112,S220,197197,1,0,550,S  5,S207,S202
Mk115,S220,200549,1,0,503,S 27,S207,S202
Mk118,S220,203989,1,0,583,S 16,S202,S202
Mk121,S220,208957,1,0,495,S 15,S202,S202
Mk124,S220,212470,1,0,468,S 50,S202,S202
Mk127,S220,215974,1,0,630,S 21,S204,S202
Mk130,S220,221134,1,0,681,S 40,S208,S202
Mk133,S220,224646,1,0,659,S  6,S205,S202
Mk136,S220,228326,1,0,606,S  9,S203,S202
Mk139,S220,233486,1,0,592,S 16,S205,S202
Mk142,S220,237486,1,0,984,S 24,S203,S202
Mk145,S221,241705,1,0,1220,S 15,S203,S202
Mk148,S220,246846,1,0,540,S 16,S201,S202
Mk151,S220,250606,1,0,836,S  9,S208,S202
Mk154,S220,254158,1,0,653,S 12,S204,S202
Mk157,S220,259078,1,0,519,S  7,S207,S202
Mk160,S220,262694,1,0,715,S 25,S206,S202
Mk163,S220,266254,1,0,638,S 13,S205,S202
Mk166,S220,271215,1,0,507,S 48,S207,S202
Mk169,S220,274831,1,0,696,S 12,S202,S202
Mk172,S220,278191,1,0,469,S 38,S207,S202
Mk175,S220,283343,1,0,746,S 13,S208,S202
Mk178,S220,287295,1,0,930,S 17,S203,S202
Mk181,S220,290927,1,0,639,S 17,S208,S202
Mk184,S220,296087,1,0,610,S  6,S208,S202
Mk187,S220,299511,1,0,573,S 15,S204,S202
Mk190,S220,302936,1,0,530,S 24,S204,S202
Mk193,S220,307991,1,0,548,S  9,S206,S202
Mk196,S220,311472,1,0,483,S 37,S208,S202
Mk199,S220,315016,1,0,634,S 26,S202,S202
Mk202,S220,320240,1,0,706,S  2,S202,S202
Mk205,S220,324024,1,0,786,S 43,S201,S202
Mk208,S220,327641,1,0,598,S 12,S201,S202
Mk211,S220,332840,1,0,647,S 39,S208,S202
Mk214,S220,336344,1,0,660,S 41,S201,S202
Mk217,S220,339760,1,0,546,S 43,S202,S202
Mk220,S220,344848,1,0,737,S  4,S203,S202
Mk223,S220,348528,1,0,720,S 43,S208,S202
Mk226,S220,352632,1,0,1053,S 14,S206,S202
Mk229,S221,366113,1,0,1221,S  5,S206,S202
Mk232,S221,369720,1,0,612,S 19,S202,S202
Mk235,S220,373321,1,0,737,S 22,S208,S202
Mk238,S220,378193,1,0,466,S 24,S202,S202
Mk241,S220,381889,1,0,628,S  5,S204,S202
Mk244,S220,385377,1,0,526,S 30,S202,S202
Mk247,S221,391107,1,0,1220,S 13,S203,S202
Mk250,S220,394481,1,0,522,S 22,S202,S202
Mk253,S220,397913,1,0,522,S 40,S201,S202
Mk256,S220,402969,1,0,692,S 46,S208,S202
Mk259,S220,406506,1,0,487,S 13,S207,S202
Mk262,S220,409961,1,0,609,S  3,S203,S202
Mk265,S220,414801,1,0,439,S 27,S201,S202
Mk268,S220,418601,1,0,881,S  9,S205,S202
Mk271,S220,422122,1,0,567,S 47,S201,S202
Mk274,S220,427058,1,0,540,S 20,S202,S202
Mk277,S220,431178,1,0,1045,S 24,S206,S202
Mk280,S220,434706,1,0,485,S 47,S207,S202
Mk283,S220,439714,1,0,638,S  1,S203,S202
Mk286,S220,443274,1,0,656,S  1,S204,S202
Mk289,S220,446770,1,0,550,S 29,S201,S202
Mk292,S220,451826,1,0,653,S 38,S201,S202
Mk295,S220,455346,1,0,660,S 32,S207,S202
Mk298,S220,458939,1,0,726,S 11,S208,S202
Mk301,S220,463714,1,0,429,S 38,S202,S202
Mk304,S220,467402,1,0,789,S 11,S201,S202
Mk307,S220,471275,1,0,866,S 12,S206,S202
Mk310,S220,476355,1,0,566,S 20,S201,S202
Mk313,S220,480139,1,0,833,S 21,S201,S202
Mk316,S220,483795,1,0,696,S 12,S207,S202
Mk319,S220,488947,1,0,740,S 13,S202,S202
Mk322,S220,492587,1,0,743,S  2,S201,S202
Mk325,S220,496203,1,0,556,S 21,S203,S202
Mk328,S220,501875,1,0,1161,S 42,S201,S202
Mk331,S220,505379,1,0,599,S 13,S201,S202
Mk334,S220,508908,1,0,633,S 23,S201,S202
Mk337,S220,514019,1,0,610,S  7,S203,S202
Mk340,S221,518294,1,0,1221,S 31,S201,S202
Mk343,S220,521899,1,0,707,S 14,S203,S202
Mk346,S220,527068,1,0,758,S 35,S208,S202
Mk349,S220,530548,1,0,574,S 10,S203,S202
Mk352,S220,533996,1,0,601,S 41,S207,S202
Mk355,S221,539076,1,0,685,S 25,S205,S202
Mk358,S220,542692,1,0,568,S 34,S202,S202
Mk361,S220,546060,1,0,519,S  5,S201,S202
Mk364,S220,551116,1,0,489,S 11,S202,S202
Mk367,S220,554741,1,0,718,S 25,S204,S202
Mk370,S221,558819,1,0,1220,S 24,S201,S202
Mk373,S220,563964,1,0,780,S 19,S203,S202
Mk376,S220,567613,1,0,800,S  2,S205,S202
Mk379,S220,571293,1,0,835,S  3,S207,S202
Mk382,S220,576469,1,0,703,S 28,S208,S202
Mk385,S220,580309,1,0,787,S 20,S206,S202
Mk388,S220,583949,1,0,804,S 48,S202,S202
Mk391,S220,589085,1,0,670,S 21,S206,S202
Mk394,S220,592613,1,0,632,S 19,S204,S202
Mk397,S220,596237,1,0,682,S 10,S207,S202
Mk400,S220,601246,1,0,661,S 10,S208,S202
Mk403,S220,604933,1,0,652,S  3,S205,S202
Mk406,S220,608805,1,0,922,S  9,S201,S202
Mk409,S220,613925,1,0,646,S 29,S202,S202
Mk412,S221,617542,1,0,567,S 19,S206,S202
Mk415,S220,621229,1,0,776,S  7,S204,S202
Mk418,S220,626350,1,0,571,S  2,S207,S202
Mk421,S221,630605,1,0,1221,S 42,S202,S202
Mk424,S220,634286,1,0,643,S 19,S201,S202
Mk427,S220,639494,1,0,648,S  4,S204,S202
Mk430,S220,643343,1,0,800,S 50,S208,S202
Mk433,S220,646982,1,0,589,S 21,S202,S202
Mk436,S220,652110,1,0,641,S 25,S203,S202
Mk439,S220,655750,1,0,615,S 11,S203,S202
Mk442,S220,659566,1,0,855,S  4,S206,S202
Mk445,S220,664622,1,0,596,S 30,S208,S202
Mk448,S221,668534,1,0,1053,S 28,S202,S202
Mk451,S220,672463,1,0,977,S 24,S205,S202
Mk454,S221,688421,1,0,1221,S 13,S204,S202
Mk457,S220,691935,1,0,569,S 14,S207,S202
Mk460,S220,695495,1,0,564,S 14,S201,S202
Mk463,S220,700727,1,0,778,S 18,S207,S202
Mk466,S221,704727,1,0,951,S 23,S205,S202
Mk469,S220,708175,1,0,587,S 18,S201,S202
Mk472,S220,713351,1,0,825,S 15,S206,S202
Mk475,S220,716847,1,0,626,S 37,S201,S202
Mk478,S220,720191,1,0,492,S 37,S202,S202
Mk481,S220,725736,1,0,973,S 39,S202,S202
Mk484,S220,729760,1,0,1108,S 11,S204,S202
Mk487,S220,733328,1,0,570,S 10,S202,S202
Mk490,S220,738304,1,0,478,S 33,S207,S202
Mk493,S220,742048,1,0,769,S  3,S206,S202
Mk496,S220,745552,1,0,557,S  1,S202,S202
Mk499,S220,750896,1,0,835,S  5,S205,S202
Mk502,S220,754640,1,0,695,S 29,S208,S202
Mk505,S220,758056,1,0,566,S 15,S207,S202
Mk508,S220,763185,1,0,706,S 23,S208,S202
Mk511,S220,766584,1,0,556,S  1,S207,S202
Mk514,S220,770225,1,0,575,S 44,S201,S202
Mk517,S220,775313,1,0,682,S 26,S208,S202
Mk520,S220,778888,1,0,550,S 18,S202,S202
Mk523,S220,782481,1,0,587,S  3,S201,S202
Mk526,S220,787354,1,0,476,S 21,S207,S202
Mk529,S220,791249,1,0,802,S  8,S201,S202
Mk532,S220,794921,1,0,662,S  4,S208,S202
Mk535,S220,800505,1,0,1203,S 13,S206,S202
Mk538,S220,804169,1,0,602,S  8,S203,S202
Mk541,S220,807537,1,0,524,S 42,S207,S202
Mk544,S220,812625,1,0,634,S 23,S204,S202
Mk547,S220,816146,1,0,629,S 17,S204,S202
Mk550,S220,819705,1,0,608,S  7,S206,S202
Mk553,S220,824697,1,0,499,S 11,S207,S202
Mk556,S220,828738,1,0,977,S 15,S201,S202
Mk559,S220,832138,1,0,551,S 34,S201,S202
Mk562,S220,837226,1,0,628,S 15,S205,S202
Mk565,S220,840914,1,0,637,S 49,S207,S202
Mk568,S220,844402,1,0,585,S  8,S204,S202
Mk571,S220,849498,1,0,593,S 45,S201,S202
Mk574,S220,853234,1,0,718,S  6,S203,S202
Mk577,S220,856738,1,0,662,S 16,S206,S202
Mk580,S220,861802,1,0,668,S 10,S205,S202
Mk583,S220,865410,1,0,610,S  1,S208,S202
Mk586,S220,869202,1,0,818,S  1,S201,S202
Mk589,S220,874219,1,0,559,S  1,S206,S202
Mk592,S220,877659,1,0,480,S 44,S207,S202
Mk595,S220,881099,1,0,578,S 24,S208,S202
Mk598,S220,886363,1,0,713,S 22,S206,S202
Mk601,S221,889939,1,0,575,S 19,S205,S202
Mk604,S220,893699,1,0,858,S 32,S202,S202
Mk607,S220,898931,1,0,867,S 16,S207,S202
Mk610,S220,902811,1,0,824,S 22,S201,S202
Mk613,S220,906627,1,0,909,S  3,S202,S202
Mk616,S220,911851,1,0,645,S  6,S206,S202
Mk619,S220,915444,1,0,641,S 25,S202,S202
Mk622,S221,918979,1,0,530,S 18,S204,S202
Mk625,S220,924411,1,0,855,S 23,S206,S202
Mk628,S220,928188,1,0,725,S 38,S208,S202
Mk631,S220,931876,1,0,792,S  5,S203,S202
Mk634,S220,937028,1,0,753,S  2,S203,S202
Mk637,S220,940724,1,0,840,S 11,S206,S202
Mk640,S220,944356,1,0,632,S 36,S202,S202
Mk643,S220,949564,1,0,637,S 37,S207,S202
Mk646,S220,953332,1,0,863,S 18,S203,S202
Mk649,S220,957029,1,0,679,S  9,S202,S202
Mk652,S221,962332,1,0,789,S 31,S202,S202
Mk655,S220,966084,1,0,754,S 18,S206,S202
Mk658,S220,969636,1,0,502,S 45,S207,S202
Mk661,S220,974453,1,0,467,S 50,S207,S202
Mk664,S220,977996,1,0,646,S 42,S208,S202
Mk667,S220,981629,1,0,763,S 12,S205,S202
Mk670,S220,986597,1,0,479,S 29,S207,S202
Mk673,S220,990141,1,0,588,S  4,S205,S202
Mk676,S221,994037,1,0,845,S 16,S208,S202
Mk679,S221,1011922,1,0,1222,S 15,S208,S202
Mk682,S221,1015397,1,0,466,S 22,S204,S202
Mk685,S220,1019125,1,0,752,S 10,S206,S202
Mk688,S220,1024190,1,0,603,S 32,S201,S202
Mk691,S220,1027773,1,0,570,S 19,S207,S202
Mk694,S220,1031750,1,0,914,S 27,S208,S202
Mk697,S220,1036750,1,0,515,S 43,S207,S202
Mk700,S220,1040230,1,0,579,S 39,S201,S202
Mk703,S220,1043686,1,0,450,S  4,S207,S202
Mk706,S220,1048702,1,0,569,S 39,S207,S202
Mk709,S220,1052430,1,0,730,S 19,S208,S202
Mk712,S220,1055702,1,0,432,S 46,S207,S202
Mk715,S220,1060742,1,0,682,S 49,S208,S202
Mk718,S220,1064206,1,0,613,S  5,S202,S202
Mk721,S220,1067951,1,0,752,S 31,S208,S202
Mk724,S220,1073134,1,0,665,S 48,S208,S202
Mk727,S220,1076910,1,0,816,S 20,S205,S202
Mk730,S220,1080520,1,0,667,S  6,S202,S202
Mk733,S220,1085759,1,0,788,S  3,S208,S202
Mk736,S220,1089247,1,0,496,S 36,S207,S202
Mk739,S220,1092847,1,0,660,S 14,S204,S202
Mk742,S220,1097983,1,0,584,S  9,S204,S202
Mk745,S220,1101535,1,0,579,S 48,S201,S202
Mk748,S220,1105175,1,0,626,S 20,S204,S202
Mk751,S220,1110288,1,0,650,S 20,S208,S202
Mk754,S220,1113999,1,0,737,S 12,S203,S202
Mk757,S220,1117431,1,0,564,S 28,S201,S202
Mk760,S220,1122511,1,0,620,S  6,S204,S202
Mk763,S220,1126207,1,0,856,S 41,S202,S202
Mk766,S220,1129728,1,0,574,S 46,S202,S202
Mk769,S220,1134752,1,0,681,S  7,S208,S202
Mk772,S220,1138368,1,0,574,S  2,S208,S202
Mk775,S220,1142152,1,0,736,S 14,S208,S202
Mk778,S220,1147152,1,0,493,S 47,S202,S202
Mk781,S220,1150857,1,0,745,S  7,S201,S202
Mk784,S220,1154688,1,0,752,S 22,S205,S202
Mk787,S220,1160040,1,0,1000,S  2,S206,S202
Mk790,S220,1163776,1,0,691,S 21,S208,S202
Mk793,S220,1167425,1,0,598,S 34,S208,S202
Mk796,S220,1172368,1,0,540,S 26,S201,S202
Mk799,S220,1175880,1,0,611,S 10,S204,S202
Mk802,S221,1179576,1,0,648,S 22,S207,S202
Mk805,S220,1184769,1,0,786,S 23,S202,S202
Mk808,S220,1188505,1,0,736,S 21,S205,S202
Mk811,S220,1192441,1,0,987,S 18,S205,S202
Mk814,S220,1197737,1,0,739,S 36,S208,S202
Mk817,S220,1201337,1,0,682,S 12,S208,S202
Mk820,S220,1204881,1,0,578,S 44,S208,S202
Mk823,S220,1209857,1,0,621,S 44,S202,S202
Mk826,S220,1213497,1,0,594,S 30,S201,S202
Mk829,S220,1217065,1,0,505,S 33,S201,S202
Mk832,S221,1222201,1,0,599,S 23,S207,S202
Mk835,S220,1225977,1,0,723,S 14,S205,S202
Mk838,S220,1229690,1,0,754,S 25,S201,S202
Mk841,S220,1234642,1,0,567,S  8,S208,S202
Mk844,S220,1238082,1,0,592,S 24,S207,S202
Mk847,S220,1241762,1,0,776,S 16,S204,S202
Mk850,S220,1246658,1,0,538,S 17,S205,S202
Mk853,S220,1250122,1,0,498,S 27,S202,S202
Mk856,S220,1253642,1,0,618,S  3,S204,S202
Mk859,S220,1258787,1,0,552,S 28,S207,S202
Mk862,S220,1262242,1,0,542,S 33,S202,S202
Mk865,S220,1265810,1,0,490,S 34,S207,S202
Mk868,S220,1270834,1,0,621,S 45,S208,S202
Mk871,S220,1274682,1,0,792,S 47,S208,S202
Mk874,S220,1278179,1,0,535,S  4,S202,S202
Mk877,S220,1283603,1,0,975,S 46,S201,S202
Mk880,S220,1287523,1,0,882,S 40,S207,S202
Mk883,S220,1291027,1,0,610,S  6,S201,S202
Mk886,S220,1296339,1,0,767,S 33,S208,S202
Mk889,S220,1299787,1,0,460,S 35,S207,S202
Mk892,S220,1303187,1,0,553,S  8,S207,S202
Mk895,S220,1308187,1,0,490,S 25,S207,S202
Mk898,S221,1312347,1,0,1114,S  2,S204,S202
Mk901,S220,1315843,1,0,605,S 23,S203,S202
Mk4,S221,148233,1,0,1221,S 47,S201,S203
Mk7,S220,151915,1,0,718,S  9,S207,S203
Mk10,S220,156003,1,0,1048,S 24,S205,S203
Mk13,S220,161667,1,0,1170,S  4,S206,S203
Mk16,S220,165499,1,0,878,S 16,S201,S203
Mk19,S220,169171,1,0,762,S 36,S201,S203
Mk22,S220,174355,1,0,771,S 42,S202,S203
Mk25,S220,178155,1,0,744,S 46,S207,S203
Mk28,S220,181779,1,0,772,S  8,S204,S203
Mk31,S220,187268,1,0,981,S 39,S208,S203
Mk34,S220,191036,1,0,898,S 39,S202,S203
Mk37,S220,194740,1,0,806,S 16,S204,S203
Mk40,S220,199996,1,0,894,S  7,S208,S203
Mk43,S220,203996,1,0,933,S 17,S201,S203
Mk46,S220,207684,1,0,692,S 43,S207,S203
Mk49,S220,212692,1,0,613,S 23,S202,S203
Mk52,S220,216580,1,0,894,S  6,S208,S203
Mk55,S220,220460,1,0,997,S 41,S208,S203
Mk58,S220,225756,1,0,837,S 24,S201,S203
Mk61,S220,229356,1,0,755,S  5,S206,S203
Mk64,S220,233084,1,0,718,S  8,S208,S203
Mk67,S220,238124,1,0,683,S 11,S208,S203
Mk70,S221,242194,1,0,1221,S 20,S203,S203
Mk73,S221,246425,1,0,1220,S 16,S205,S203
Mk76,S220,251597,1,0,650,S  5,S208,S203
Mk79,S220,255357,1,0,721,S 40,S201,S203
Mk82,S220,258789,1,0,591,S 46,S202,S203
Mk85,S220,263885,1,0,692,S  3,S207,S203
Mk88,S220,267485,1,0,646,S 22,S203,S203
Mk91,S220,271293,1,0,807,S  1,S208,S203
Mk94,S220,276621,1,0,865,S  2,S202,S203
Mk97,S220,280397,1,0,781,S 43,S208,S203
Mk100,S220,284166,1,0,718,S  8,S201,S203
Mk103,S220,289438,1,0,773,S 26,S207,S203
Mk106,S220,292965,1,0,582,S 21,S208,S203
Mk109,S220,296629,1,0,613,S 33,S201,S203
Mk112,S220,301830,1,0,697,S 32,S208,S203
Mk115,S220,305574,1,0,797,S 10,S205,S203
Mk118,S220,309190,1,0,606,S 49,S207,S203
Mk121,S220,314294,1,0,690,S 24,S207,S203
Mk124,S220,317894,1,0,695,S  6,S201,S203
Mk127,S220,321702,1,0,762,S 50,S208,S203
Mk130,S221,326814,1,0,563,S 24,S204,S203
Mk133,S220,330998,1,0,1192,S 11,S207,S203
Mk136,S220,334806,1,0,757,S 40,S202,S203
Mk139,S220,340166,1,0,812,S  3,S201,S203
Mk142,S220,343839,1,0,766,S 24,S206,S203
Mk145,S220,347654,1,0,751,S 47,S207,S203
Mk148,S220,352599,1,0,592,S 41,S207,S203
Mk151,S220,356159,1,0,673,S  9,S203,S203
Mk154,S220,360111,1,0,899,S 10,S204,S203
Mk157,S220,365295,1,0,623,S 20,S207,S203
Mk160,S220,369007,1,0,640,S 38,S201,S203
Mk163,S220,372503,1,0,620,S 46,S201,S203
Mk166,S220,377775,1,0,758,S  4,S204,S203
Mk169,S220,381367,1,0,546,S 48,S201,S203
Mk172,S220,385207,1,0,824,S 18,S201,S203
Mk175,S220,390583,1,0,1002,S 32,S201,S203
Mk178,S220,394151,1,0,568,S 48,S207,S203
Mk181,S220,397791,1,0,723,S 14,S208,S203
Mk184,S220,402848,1,0,546,S 33,S207,S203
Mk187,S220,406528,1,0,704,S 13,S208,S203
Mk190,S220,410432,1,0,898,S 11,S203,S203
Mk193,S220,415528,1,0,619,S 17,S207,S203
Mk196,S220,419336,1,0,801,S 25,S207,S203
Mk199,S220,423112,1,0,707,S 20,S206,S203
Mk202,S220,428440,1,0,971,S  3,S202,S203
Mk205,S220,432264,1,0,754,S 20,S204,S203
Mk208,S220,435792,1,0,583,S 37,S208,S203
Mk211,S220,440856,1,0,671,S  2,S206,S203
Mk214,S220,444641,1,0,732,S 27,S201,S203
Mk217,S220,448400,1,0,859,S 29,S201,S203
Mk220,S220,453432,1,0,595,S 23,S201,S203
Mk223,S220,457113,1,0,681,S 36,S207,S203
Mk226,S220,460801,1,0,719,S 15,S207,S203
Mk229,S220,471265,1,0,987,S 26,S202,S203
Mk232,S220,475001,1,0,710,S 14,S206,S203
Mk235,S220,478593,1,0,586,S 47,S208,S203
Mk238,S220,483681,1,0,634,S 23,S205,S203
Mk241,S220,487225,1,0,682,S 25,S202,S203
Mk244,S220,490985,1,0,755,S 34,S207,S203
Mk247,S220,496105,1,0,714,S 28,S201,S203
Mk250,S220,499553,1,0,545,S 10,S207,S203
Mk253,S220,502881,1,0,452,S 39,S207,S203
Mk256,S220,507858,1,0,476,S 13,S207,S203
Mk259,S220,511514,1,0,766,S 17,S208,S203
Mk262,S220,515442,1,0,857,S  1,S205,S203
Mk265,S220,520794,1,0,852,S  9,S201,S203
Mk268,S220,524426,1,0,657,S 44,S207,S203
Mk271,S220,528018,1,0,744,S 26,S208,S203
Mk274,S220,533234,1,0,688,S 31,S208,S203
Mk277,S220,537474,1,0,1219,S 15,S208,S203
Mk280,S220,541426,1,0,951,S  5,S203,S203
Mk283,S220,546394,1,0,542,S 49,S202,S203
Mk286,S220,550034,1,0,731,S 34,S201,S203
Mk289,S221,554179,1,0,1126,S 15,S204,S203
Mk292,S220,559426,1,0,819,S  8,S205,S203
Mk295,S220,563219,1,0,933,S 17,S204,S203
Mk298,S220,566875,1,0,688,S 41,S201,S203
Mk301,S220,571899,1,0,669,S 13,S205,S203
Mk304,S220,575587,1,0,736,S 16,S208,S203
Mk307,S220,579219,1,0,716,S 10,S203,S203
Mk310,S220,584163,1,0,586,S 20,S202,S203
Mk313,S220,587867,1,0,655,S  7,S205,S203
Mk316,S220,591515,1,0,760,S  8,S203,S203
Mk319,S220,596523,1,0,637,S  9,S202,S203
Mk322,S220,600187,1,0,667,S  9,S206,S203
Mk325,S221,604212,1,0,1032,S 42,S201,S203
Mk328,S220,609252,1,0,618,S 16,S202,S203
Mk331,S220,612948,1,0,724,S 19,S205,S203
Mk334,S220,616804,1,0,935,S 31,S207,S203
Mk337,S220,622028,1,0,689,S  4,S201,S203
Mk340,S220,626148,1,0,1125,S 37,S202,S203
Mk343,S220,630044,1,0,835,S 21,S205,S203
Mk346,S220,635172,1,0,658,S 44,S208,S203
Mk349,S220,638868,1,0,854,S 19,S202,S203
Mk352,S221,642677,1,0,960,S 28,S202,S203
Mk355,S220,647805,1,0,650,S 17,S206,S203
Mk358,S220,651492,1,0,721,S  5,S204,S203
Mk361,S220,655332,1,0,882,S 45,S202,S203
Mk364,S220,660581,1,0,716,S 33,S208,S203
Mk367,S220,664701,1,0,1117,S  1,S204,S203
Mk370,S220,668413,1,0,804,S  8,S207,S203
Mk373,S220,673605,1,0,671,S 20,S201,S203
Mk376,S220,677365,1,0,808,S  3,S203,S203
Mk379,S220,680981,1,0,700,S 18,S202,S203
Mk382,S220,686413,1,0,933,S 22,S202,S203
Mk385,S221,690544,1,0,1222,S  7,S204,S203
Mk388,S220,694565,1,0,979,S  6,S207,S203
Mk391,S220,699765,1,0,774,S 24,S203,S203
